en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
pet,pet,4,0.5070701678820992,0.0086649367253719,0.9831988618809128,6423,yes,535006
nicknamed,surnommer,4,0.6520509020623464,0.1589149507457148,0.8040423647981555,6890,no,18934
pale,rosâtre,4,0.6368782223372831,0.0683560929485137,0.9030732176995494,6234,no,104942
denis,pecqueux,5,0.4570689397454208,0.1893782613318491,0.7070475964374813,5642,no,439
tyler,brandon,1,0.595161175655872,0.0775748676549797,0.8846875109096323,5981,no,3957
lebanese,syrien,4,0.6855479945549761,0.1401432724252856,0.8302715820916684,7063,no,1405
consultant,analyste,4,0.6128153651191071,0.1360384093380576,0.8183378197744008,6413,no,230353
demo,remasterisée,3,0.5787785351031774,0.1538662454669955,0.7899852021777173,6296,no,128035
clara,martha,7,0.5191111304784023,0.20941497108781,0.712549803448906,7079,no,6260
reasonably,suffisemment,2,0.6399744103549083,0.1002760883069606,0.8645376281566483,7217,no,212854
carol,joanie,5,0.5316189123493772,0.1462821404099015,0.7842131387545639,5937,no,8416
crater,météoritiques,4,0.5929005051955423,0.2101438105656699,0.7383160475191548,7182,no,27332
biased,partiale,6,0.6258977606360366,0.0880829604583662,0.8766311780472853,6818,yes,58044
syracuse,syracuse,0,0.7356885048094761,0.0,1.0,6690,yes,1938
armoured,blindée,2,0.7290212581734733,0.0055557066346753,0.9924368624380616,7102,yes,9377
thames,bridgwater,7,0.5300115919300723,0.1464892083830322,0.7834604063805501,6951,no,877
reconstruction,rénovation,2,0.6219890683457312,0.1756325471796753,0.7798046796111672,5769,no,78398
antarctica,antarcticus,8,0.6004007870743423,0.2024310736422362,0.7478537119073058,5767,no,1133
jeffrey,dennie,5,0.526125833440575,0.1090329147143354,0.8283375376139146,7112,no,2050
console,nintendo,7,0.6721058627532459,0.1727161810586752,0.7955590975356625,7206,no,165116
dear,remerciant,1,0.5199054805446973,0.0093390984127821,0.9823539082229646,6854,no,208756
atomic,électronucléaire,3,0.6418595041192623,0.1744631121590889,0.7862816628130757,5766,no,63007
bang,bigbang,1,0.5165681351029221,0.2553339975583369,0.6692145457895923,7150,no,78568
bassist,bassistes,8,0.7163949771030451,0.1689231317476656,0.8091949887177212,7258,no,21674
southampton,ipswich,5,0.6892806415816894,0.0920919593650122,0.8821407875660924,7235,no,1535
doug,brett,4,0.5862298621260498,0.0802138662088338,0.8796389510495523,5881,no,3130
geneva,berne,1,0.5663987581128811,0.1510781901512594,0.7894312973862406,6496,no,2905
heinrich,georg,3,0.6751229048843681,0.0882448226297313,0.8844006375314033,6600,no,140
acknowledged,ignoré,4,0.6213706934779281,0.0858755637146382,0.8785775635554104,6705,no,171634
missionary,évangélisateur,8,0.6511461441141069,0.2262301092865076,0.7421515474009418,5673,no,52248
performs,joue,9,0.5013235005214979,0.0904324479416069,0.8471794864479587,7218,no,138111
provision,règlementation,5,0.6131621868846482,0.0406904604963329,0.9377681490480778,6575,no,292202
marco,baldini,4,0.5745577151221636,0.1418932169132055,0.8019498467116228,6202,no,1293
uganda,ghana,8,0.6993772637780509,0.0983412455146918,0.8767218707236953,5800,no,2343
latvia,lithuanie,8,0.60784262537975,0.2075798191387988,0.7454327869753934,6885,no,314
colleagues,chercheurs,4,0.5543173461592563,0.2216852516037435,0.7143240857146606,6549,no,315784
workshops,ateliers,0,0.7615256035321805,0.0,1.0,7202,yes,244888
innovative,novatrice,9,0.7183127000110573,0.0787255760416228,0.901227358325236,6686,no,519640
outline,détaillée,6,0.4789854746171126,0.0386630321613621,0.9253102604275302,6863,no,145869
ceiling,stucs,9,0.6078715904556043,0.2146193033942632,0.739061787797205,7158,no,199124
prairie,saskatchewan,8,0.4917991119855603,0.1668460414362683,0.7466829588444387,7236,no,29869
casey,kavanaugh,9,0.5473929154730833,0.0865005676350935,0.8635408472556709,7047,no,2485
capabilities,fonctionnalités,1,0.6627759188345255,0.0757293352936665,0.8974559288910338,7121,no,395906
colored,colorés,1,0.6301390583052372,0.0024047496188813,0.9961982876304278,5987,no,211958
collect,prélever,7,0.6040402638193791,0.159243263866301,0.7913707579290544,5687,no,370651
glenn,irwin,6,0.5189634049336606,0.109799541804208,0.8253721177848231,5983,no,1933
resignation,démissionna,9,0.713462343352697,0.1407423302536548,0.8352358227455521,5971,no,56169
costume,costumé,5,0.6183700416979578,0.1617837740638306,0.7926257991754416,7001,no,185308
coin,statères,7,0.5430166591779273,0.087038351943862,0.8618559484371159,6172,no,126345
elaborate,sophistiquée,9,0.5400574577949051,0.0292476947379705,0.94862562791177,7111,no,116793
strings,violons,2,0.6535436308844034,0.0828938613443983,0.88743937914741,5912,no,127712
chest,poignets,4,0.6294457899657143,0.0617526985472243,0.910658516224362,7289,no,334504
wore,survêtement,2,0.6280916071723559,0.0184625810188667,0.9714446501838973,6932,no,155002
cooking,cuisson,3,0.6376454815871511,0.072015631535927,0.8985210966132827,6874,yes,459708
observer,observationnelle,6,0.4364877990317765,0.281039214589604,0.6083224613785749,6119,no,57335
randy,dave,5,0.5957865752535823,0.1172071815743489,0.8356126116786814,6732,no,5351
denis,pecqueur,6,0.4507505117360659,0.195696689341204,0.6972735143487576,5642,no,439
dozens,plusieurs,3,0.7027215231216886,0.0389058760687344,0.9475398615110432,6801,no,183094
relay,skiathlon,5,0.5533674280754577,0.1968475175500039,0.7376118421822558,5855,no,61979
endangered,espèces,3,0.619146229084873,0.1042564030712455,0.8558805312049987,6337,no,71370
intensity,intensité,0,0.8172411619385298,0.0,1.0,6997,yes,195730
angry,énerve,8,0.6356944784684802,0.045815318197417,0.9327737936834422,6245,no,265826
permanently,définitivement,1,0.5984173734223917,0.0846013703627559,0.8761360927023573,5995,yes,140804
myspace,twitter,3,0.5891113706115454,0.1926823544068879,0.7535381159495175,6066,no,40138
geometry,euclidien,8,0.6388986442826383,0.1609456886291729,0.7987787348029902,6345,no,55491
frankfurt,munich,6,0.6659474611913031,0.1004938681366768,0.8688825037334685,5709,no,1685
mineral,minérales,0,0.7350654981564506,0.0,1.0,6741,yes,165233
polo,polo,0,0.7223215098993452,0.0,1.0,5831,yes,61827
lift,relevable,6,0.512169480627652,0.0423954284590935,0.9235519093176846,5706,no,316751
oslo,göteborg,6,0.6378505385857485,0.1766588973158325,0.783110066588377,5892,no,818
lift,propulser,4,0.5223096142395427,0.0322552948472028,0.9418367546905904,5706,no,316751
operators,stationnaires,9,0.5280581325167187,0.2488973256467174,0.6796504573955117,5905,no,233328
optical,optiques,0,0.7462075288790847,0.0,1.0,5885,yes,124269
geological,géologique,0,0.8269682363122813,0.0,1.0,6183,yes,35650
saving,économiser,9,0.4801006839315729,0.1112510070463577,0.8118699773016973,5653,yes,454082
purely,nécessairement,3,0.5882824561184472,0.2104980484181801,0.7364757311643578,6474,no,156451
occasional,occasionnelle,2,0.6277945371467234,0.0499192900317678,0.9263416385650628,6096,yes,167904
walsh,brady,3,0.6230237697431431,0.0059031570015275,0.990613922300827,6995,no,909
endings,verbes,4,0.4271520522908153,0.0415465327883933,0.9113576739699948,6561,no,23479
fusion,thermonucléaire,5,0.4722754575891975,0.0252862900717081,0.9491795939085312,6203,no,76200
outbreak,typhoïde,2,0.5855981348085967,0.0301689209263512,0.9510059516088544,5713,no,69050
fraser,maclean,4,0.6047398281578262,0.1130560968862552,0.8424954880047386,6414,no,1085
enhanced,accrue,1,0.5888060021206303,0.015403769940296,0.974505923848675,6860,no,263743
brook,ruisseau,3,0.5196355315508738,0.0433615416374013,0.922980875563272,6344,yes,13744
strict,règles,5,0.5898368624283923,0.1381848886152896,0.810191263630256,6082,no,190987
consciousness,inconscients,6,0.65574361267248,0.0969279067396244,0.8712215033520428,6883,no,246043
jeremy,jon,6,0.5451228708231568,0.1048956198657227,0.8386267139038522,6015,no,4991
crazy,sleepwalker,7,0.5335580080271166,0.0577936928384804,0.902268493091532,5839,no,425394
lebanese,liban,8,0.660270855398925,0.1654204115813367,0.7996582764084254,7063,no,1405
nonetheless,mais,3,0.751285162426879,0.0593626657178474,0.9267713257756988,7049,no,256667
advisor,codirecteur,9,0.5554931248289648,0.0893695692640146,0.8614130262416314,6275,no,145984
zimbabwe,angola,8,0.6609465374956913,0.1309527639568835,0.8346345757387614,6521,no,1329
mammals,carnivores,4,0.6901945760899681,0.1147798477559625,0.8574118079335016,5816,no,47222
purely,strictement,5,0.5753989969554448,0.2233815075811824,0.7203468207943231,6474,no,156451
emerging,émergentes,5,0.6303082606651886,0.0535233367522522,0.9217302374526292,6003,no,283499
rape,viol,0,0.7403646081278572,0.0,1.0,6169,yes,116601
poles,silésiens,2,0.4912249385968708,0.015331296639833,0.9697342652732938,7297,no,65162
tuesday,mercredi,4,0.7270969854206606,0.02544765772655,0.9661845208011508,7117,no,16279
witnesses,témoigné,9,0.5489185197412324,0.1553890256340313,0.7793733339158845,6949,no,128917
trinidad,barbuda,5,0.6492128003491887,0.0633347885197462,0.9111150054969928,6580,no,2154
rod,stewart,8,0.4141306878614633,0.0321286681944527,0.9280044938925,6022,no,113157
wizard,enchanté,7,0.5073980330600397,0.0998887188418763,0.8355163873918832,6068,no,52393
beatles,stones,7,0.602913885878338,0.1937849212528142,0.7567651419604631,7125,no,5529
bread,babeurre,1,0.6695615854696009,0.0396492105475776,0.9440938987812344,7027,no,314792
jeremy,chris,1,0.6021094081605305,0.047909082528349,0.9262958158658292,6015,no,4991
rings,bracelets,6,0.4614312031724063,0.2413520649872254,0.656576819736687,5849,no,321050
treasure,inestimables,5,0.5339209299842338,0.1780348746656798,0.7499354966938938,6831,no,139897
considers,considèrera,3,0.6289141538827366,0.1365473295124836,0.8216143692732584,6792,no,131577
trainer,manageur,9,0.4740640207287855,0.0644236518726204,0.8803618817095791,6877,no,182315
latvia,ukraine,5,0.6634359376028399,0.1519865069157089,0.8136101011967526,6885,no,314
paradise,paradisi,8,0.4556749203398027,0.1584392536090644,0.7420035877200637,6542,no,88552
configuration,configurés,4,0.7023666130001329,0.1032185092266828,0.8718713809642313,6248,no,215656
dissolved,dissoutes,3,0.6886857277843953,0.0834461545273425,0.8919275884872058,6061,no,54554
rivalry,rivaux,2,0.5626307331370226,0.2211220125264699,0.7178676390609934,6654,no,40461
melody,mélodiques,4,0.6404895853743487,0.1612891544370022,0.798835830350214,7109,no,57147
hammer,enclume,5,0.441782990443466,0.1579938287039921,0.736578967942493,5675,no,76574
diary,intime,5,0.5505139160063579,0.063255206106788,0.8969397386935878,7057,no,75370
enhanced,améliorées,3,0.5696942565278371,0.0345155155330891,0.9428749465349447,6860,no,263743
biased,biaisés,2,0.6555542763848408,0.0584264447095621,0.9181680359379942,6818,no,58044
marion,burnsville,1,0.5677605740826906,0.0475588283813586,0.922708713245659,6441,no,1539
manufacture,fabriquant,3,0.7326333803658058,0.1319841879181296,0.8473496343821841,7252,no,157456
garcia,garcía,8,0.5762613386478672,0.0713102771433964,0.889880477456902,7011,no,1943
telugu,telugu,3,0.625650268571479,0.0273561523698673,0.9581073761412148,6886,yes,1902
hub,destinations,7,0.4931022938044779,0.0863263722617939,0.8510146678660865,6794,no,116291
windsor,oakville,5,0.5835102013076262,0.1112580329204073,0.8398630975924977,6223,no,3303
renewed,fin,9,0.488979340657748,0.1593923311267013,0.7541651832381548,7106,no,117953
beatles,kinks,4,0.6104504517538312,0.1862483553773211,0.7662248848495377,7125,no,5529
zoo,tierpark,3,0.5752044429377041,0.2468115387191911,0.699748491237718,6000,no,53581
conventions,typographiques,3,0.5249503352655123,0.1960100091365055,0.7281265042405611,6714,no,67831
rings,colliers,5,0.4697782246269123,0.2330050435327194,0.6684539116264302,5849,no,321050
horizontal,verticaux,6,0.7200562279297692,0.0706145232403726,0.9106903560858072,6150,no,115365
supporter,soutenait,7,0.5748743266893699,0.1604224556814262,0.7818262509402248,7110,no,71546
counted,comptés,4,0.5881489286886632,0.0125853634133075,0.9790500333029578,7197,yes,108524
strategies,efficientes,6,0.5832583453301047,0.2428497832567701,0.7060314808036274,7029,no,719011
ussr,russie,5,0.6766315348250633,0.185131622304711,0.7851711102139497,6114,no,833
bee,frelons,4,0.4495987218407277,0.0265262881974163,0.9442871354409818,7131,no,59238
wilderness,modoc,3,0.5443574253155112,0.0936757629079814,0.8531804228416277,6796,no,93946
synthesis,synthétiser,1,0.7099288855937914,0.0410222323842849,0.9453729658266752,6168,no,67281
maintains,possède,2,0.5743682994087287,0.0292129066499766,0.9516007020153384,6449,no,142165
delegates,assemblée,6,0.5785004659746056,0.1465600734730481,0.7978650533309997,6771,no,98685
budapest,szegedi,9,0.5991989166395514,0.1483869641580698,0.8015118156060526,6271,no,1009
sending,envoyer,1,0.7414826787336801,0.0434396458450572,0.9446573954074106,5765,no,400733
memories,souvenirs,0,0.709459761040815,0.0,1.0,6178,yes,305843
cheese,fromages,1,0.7533490692245273,0.0427381452107074,0.946314744872486,7312,yes,287661
gen,colonel,5,0.4936999643013564,0.0359350395540312,0.9321513130883564,5776,no,19728
ecuador,guatemala,6,0.6908632403043529,0.1060804245365478,0.8668909369425436,5711,no,943
exceptions,restrictives,8,0.5626384493127188,0.2439809766393075,0.6975265301212591,6706,no,120147
geological,géologiques,2,0.7681508729920268,0.0588173633202545,0.9288759099351382,6183,yes,35650
feeding,larves,6,0.5896557689979594,0.1065792385532363,0.8469205980777986,7053,no,225102
cornell,purdue,4,0.5812563661373229,0.0750116178177229,0.8856997146719545,6357,no,1558
nat,proceedings,8,0.374357953602044,0.1367579165091249,0.7324326546945612,6893,no,6165
grid,électricité,6,0.4379299077576077,0.0920352085424713,0.8263372329390095,5688,no,166663
geometry,géométrique,3,0.6813365622115672,0.1185077707002439,0.8518364563904333,6345,yes,55491
chambers,souter,6,0.4251734211535587,0.1695762955279165,0.7148778876699575,6295,no,54131
newfoundland,manitoba,2,0.6069966395776117,0.0609538396093999,0.9087449721069304,6102,no,1983
reactions,électrophiles,8,0.624191612668653,0.1891633435919966,0.767428301584755,6144,no,205489
configuration,configurer,9,0.6559013443696844,0.1496837778571313,0.814192474851854,6248,no,215656
focusing,focalisée,8,0.598112971318278,0.1035630792266315,0.8524061364981658,5985,no,280834
theological,presbytérianisme,8,0.6625277305593007,0.1324013490777701,0.8334425642873466,5664,no,60650
resignation,démissionnera,6,0.7298562324836373,0.1243484411227144,0.8544278145918707,5971,no,56169
naturally,artificiellement,4,0.5603538563065154,0.235024501931657,0.7045123248610191,6112,no,438055
chat,yodaspirine,9,0.472571371870056,0.0233260812484552,0.9529618853620514,5626,no,348845
naturally,trivialement,8,0.5454159743631748,0.2499623838749975,0.6857314744787819,6112,no,438055
climb,gravir,2,0.656316610761453,0.0381025000981948,0.9451303981956568,6948,no,194236
conquest,conquête,0,0.7990412108426078,0.0,1.0,6021,yes,33817
export,exportatrice,9,0.7134439681172366,0.1276744831037184,0.8482086762947739,6445,no,205304
dubai,qatar,4,0.6513935077991335,0.1379335147745065,0.8252517513909919,7061,no,13630
investigate,examiner,3,0.6552049523597954,0.1404560277863039,0.8234725199663386,5966,no,241373
reassessed,valign,1,0.4273686937126312,0.0235900439344839,0.9476891299244684,7088,no,2909
customs,coutume,9,0.4738906440383185,0.1762990805600764,0.7288497896995039,5686,no,114635
circular,rectilignes,8,0.6196520310794862,0.1168962844679093,0.8412917632144292,5904,no,101655
arrives,arrive,3,0.6799471411776885,0.0424275727225973,0.9412665311974724,5674,yes,146400
interviewed,intervieweur,8,0.6967432767456556,0.1246549675013282,0.8482405235530963,7200,no,128706
tan,chong,4,0.4645416272767442,0.0796237517814691,0.8536772921510113,6946,no,72754
demonstration,démonstrations,1,0.5912814645742017,0.0644663882397331,0.9016902793305444,7073,yes,153964
observer,observatrice,2,0.4654059786983401,0.2521210349230404,0.648625027160193,6119,yes,57335
followers,disciples,0,0.7173138853308312,0.0,1.0,6305,no,209040
derivative,dérivés,3,0.5301340799868111,0.1218324625009963,0.8131308057065294,6905,yes,42934
suite,concertants,6,0.4728825499234149,0.0333447950978178,0.9341307903933572,5880,no,186778
unused,inexploitable,9,0.4447212800041321,0.1474419437631325,0.7510113126831378,6718,no,59608
cuisine,épicée,8,0.6077384713610257,0.0888358165879155,0.8724675628646988,5708,no,118353
laser,photoélectrique,8,0.6021130912132963,0.1703668917768297,0.7794546195004675,6115,no,285707
dynamics,modélisant,2,0.5975355859744396,0.004799650050338,0.992031596753306,7170,no,127569
researcher,primatologue,9,0.6150726169139025,0.2363353595021458,0.7224181989732049,7069,no,108541
geographical,biogéographiques,5,0.617042043060821,0.1022703975165868,0.8578220092586023,5643,no,79341
bike,bicyclettes,7,0.6049088893194725,0.1716318251612636,0.7789789743657782,7002,no,539581
trend,déclins,7,0.501523797319099,0.0685285272657835,0.8797855489569547,6492,no,498311
spotted,maculé,7,0.4684267264863331,0.140233632752483,0.7696028160469368,6802,no,115863
raja,maharaja,8,0.5939021478689299,0.0355847129702132,0.94347028479232,7146,no,1622
ghana,ghana,0,0.7905781265697995,0.0,1.0,5775,yes,3253
nathan,nathan,0,0.6362213762035629,0.0,1.0,5902,yes,2726
propaganda,désinformation,4,0.6410083358630393,0.2037011996138461,0.7588505976804849,5727,no,105606
colored,foncé,4,0.5940356476759752,0.0385081602481434,0.9391217497258896,5987,no,211958
informal,formels,7,0.486095423198009,0.2082728648535045,0.7000541809909769,7319,no,136439
busy,arrivais,6,0.4591204301980107,0.0215249898047384,0.9552164882698448,6550,no,607913
customer,affacturage,9,0.5972040658752917,0.1036704075186005,0.8520842013027093,5748,no,1439964
circus,manège,3,0.5351691126228316,0.1067871885632137,0.8336534926662154,6658,no,44038
cuts,budgétaires,1,0.4704984341828575,0.0434342940397433,0.9154864213649953,6163,no,398163
slovakia,slovaquie,0,0.8199205849882321,0.0,1.0,6013,yes,576
toll,passagers,8,0.4037031800821824,0.0647932868247621,0.8616995187764527,6399,no,122745
missionary,missionné,9,0.6504586070630136,0.2269176463376009,0.7413679188853209,5673,no,52248
pursuit,pourchasser,8,0.4502457670770836,0.279249292209094,0.6172019417344048,6235,no,146544
tanzania,ouganda,2,0.7523125567404965,0.0565786220595239,0.930054099312274,6912,no,1062
wheels,jantes,6,0.626909769508081,0.1567214533048082,0.800006114174155,5920,no,219741
cherry,flower,1,0.5037135161136551,0.1257148858205609,0.8002713486804177,6532,no,75810
pond,roselière,7,0.4843681502523689,0.0519785496763462,0.9030877794470356,6458,no,114161
para,grupos,8,0.4606345040222487,0.15146463900925,0.7525488464840807,6619,no,31456
committees,secrétariats,6,0.6424259683233947,0.1355095678145785,0.8258087444014837,6503,no,108685
equity,equity,0,0.680310867106305,0.0,1.0,6821,no,432799
informal,informellement,4,0.5348604941201582,0.1595077939313552,0.7702835848408996,7319,no,136439
speculation,spéculé,5,0.5835804389723372,0.0995358621039698,0.8542914845581305,6659,no,106703
chaos,azeroth,8,0.5041605076853178,0.2983256820899236,0.6282482042794058,7179,no,119668
adoption,adoptés,3,0.6038027138217722,0.217117121672215,0.7355197032831285,6837,no,212733
loved,aimer,8,0.5730685758684679,0.0909279527417548,0.8630595962119388,6254,no,845888
twitter,twitter,0,0.7940040211433149,0.0,1.0,5679,yes,145790
imo,suffisemment,3,0.5628331337013542,0.0857573840895024,0.8677788500800199,7140,no,8686
cream,chocolatées,8,0.6046956197311972,0.1432728336946833,0.8084506999747673,6322,no,438190
zoo,zoo,0,0.8220159816568953,0.0,1.0,6000,yes,53581
seeds,graine,2,0.5927650567227885,0.1057459130641513,0.8486123802802896,5743,no,242701
placement,positionnement,1,0.4729885648291704,0.0879943487348197,0.8431425510346094,7214,no,219681
sad,jugoslavije,7,0.472139872107904,0.0958525135929153,0.8312433123999586,6829,no,358106
galleries,musées,3,0.6602518607607405,0.0931599041286368,0.8763492840567529,6923,no,100622
extends,étendant,1,0.6832666416238989,0.0375621773526969,0.9478902946665948,6347,no,127925
emily,lynette,7,0.6395099910942947,0.1133237959040065,0.8494703640283585,6060,no,6218
cohen,cohen,0,0.7264221202711836,0.0,1.0,6523,yes,1771
gaming,gamescom,7,0.5391044804081696,0.071479589112696,0.8829324368570783,5819,no,325818
export,export,2,0.7627479093039412,0.0783705419170138,0.9068257962915304,6445,no,205304
spotted,tachetée,5,0.4761458451833499,0.1325145140554663,0.7822849606614969,6802,no,115863
likewise,effectivement,2,0.61775535520742,0.0516772207442681,0.9228044427464528,6752,no,212261
prussian,prussienne,0,0.7947142722771685,0.0,1.0,7161,yes,208
slovak,slovaques,1,0.7350338441549849,0.0883314503375736,0.8927190022115123,6960,yes,330
conjunction,collaboration,5,0.4621102409969762,0.09285248034158,0.8326869954118321,6462,no,190203
pronounced,prononcez,4,0.5893772922909655,0.1162125297174911,0.8352973270126077,5791,no,120440
rescued,capturé,9,0.5890008294505076,0.1489086148031875,0.7982020477407085,6011,no,59230
wagner,knappertsbusch,1,0.5945115123808757,0.1659531640695091,0.7817740005438156,6557,no,1247
complaint,plaignant,2,0.675022437041547,0.0381232881760369,0.9465420785290336,5962,no,242782
hypothesis,empirique,6,0.6034109310825948,0.1501903117539564,0.8007032058643628,6668,no,76010
pub,taverne,0,0.5345577491277735,0.0,1.0,6403,no,103484
extending,élargissant,2,0.6296704602521002,0.087764669941357,0.8776688424531272,6233,no,129022
rescued,réchapper,4,0.6134544461890221,0.1244549980646729,0.8313410960737276,6011,no,59230
approached,contacté,2,0.6017371630167865,0.1120842957380324,0.8429799295561233,5925,no,166727
arrives,raccompagne,2,0.6920524644558876,0.0303222494443982,0.9580242097890156,5674,no,146400
acceptance,satisfaction,8,0.5180118795690575,0.2159974845043558,0.7057292521369626,6790,no,215467
julia,julia,0,0.7191111397836552,0.0,1.0,5861,yes,2553
screenplay,scénario ,1,0.6962448984506231,0.0915732539134988,0.8837634628769324,6075,no,28645
boeing,boeing,0,0.8756186116550224,0.0,1.0,6635,yes,2189
penalties,penalties,1,0.5939771392194165,0.0390273292422119,0.9383458866616552,6867,no,145023
politically,économiquement,6,0.5828014181383416,0.2062945382352333,0.738568501626475,6903,no,109991
supporter,partisan,1,0.7070520182935174,0.0282447640772787,0.9615872600636032,7110,yes,71546
surprised,étonnée,2,0.6921243956269867,0.0877340615943232,0.887500019033036,5637,yes,474850
traveling,parcourt,2,0.6274634025038592,0.1120008499215587,0.8485378440483097,5771,no,326384
nursing,infirmier,5,0.6486974328529833,0.0805242187045627,0.8895751126799775,6090,yes,297916
clients,client,2,0.6547595765829841,0.1198546048088267,0.8452718686437235,5846,no,1475341
armstrong,mitchell,6,0.5573879922811547,0.2020604191771371,0.7339379263574454,5749,no,1876
grants,octroyée,5,0.5922007348175243,0.0835672453248317,0.8763373705465778,5930,no,273240
particles,électrons,6,0.6759585124074097,0.1674545956088285,0.8014560195742125,6282,no,154105
brandon,chad,3,0.5621183921253007,0.0799789936973939,0.8754410227119677,7135,no,2936
owns,rachète,1,0.663254925753057,0.0057364994454515,0.9914251525066268,5938,no,159938
lok,rajya,3,0.4883556142226769,0.0995734818679338,0.8306369211354907,6842,no,1457
paragraphs,introductif,3,0.5787704960692193,0.1694784458385536,0.7734999191493103,7000,no,78042
berry,raitt,5,0.4948089309191067,0.0148938152266486,0.9707794094905864,7232,no,76122
ordained,coadjuteur,6,0.6532203872933653,0.0762221523284591,0.8955062966742026,6963,no,39478
horizontal,horizontal,0,0.7906707511701419,0.0,1.0,6150,yes,115365
jamie,robbie,5,0.6003137812319882,0.0874802628522312,0.8728103803679937,5899,no,3726
easter,pâque,8,0.5047564726147254,0.2463898214467949,0.6719815788286175,7313,yes,14774
promised,consentit,8,0.6304546506975313,0.1508979453986851,0.806875991514459,6320,no,254327
pin,goupille,2,0.4786575181109265,0.0262426218486875,0.9480241343351844,5936,no,142741
knee,hanche,1,0.7159813486991083,0.0852123964785638,0.8936432080361946,6665,no,223033
lecture,lectureship,2,0.5331200074202321,0.1278476223062422,0.806575062746796,6480,no,143071
suburban,périurbaines,8,0.592763709247451,0.1292606279904457,0.8209746938933775,6459,no,61497
cinematography,réalisateur,1,0.6116185947776759,0.0036452313769351,0.9940753361046468,7287,no,12713
monte,monte,0,0.6078964841626817,0.0,1.0,6405,yes,8147
