en,ru,position,score,rel_score,ratio_score,index,correctness,freqs
agrees,обещает,6,0.7437315752512128,0.0999456323755958,0.881535696979732,6298,no,118945
closest,близости,6,0.492775451161801,0.1016741049253578,0.8289609204276194,6196,no,152420
lutheran,евангелической,3,0.6939464362486685,0.0288644182549404,0.9600664294467977,5820,no,753
felix,камилл,5,0.5123588169662869,0.0751347586913564,0.8721096505485184,7262,no,3210
distributor,дистрибьюторов,3,0.6126882178200352,0.0249034048516998,0.960941449093472,7167,no,74252
allegedly,обвинялся,2,0.6147417061325233,0.081938415678437,0.8823873207901423,6214,no,115125
loading,разгрузочных,7,0.5524600191074989,0.1020123320893908,0.8441304175755749,7391,no,130271
lessons,урока,4,0.583007700124948,0.1581626511344027,0.7866041850356499,6402,no,407521
tornado,торнадо»,6,0.4919095260747689,0.1123607477977982,0.8140554770670488,7482,no,36574
martha,эмма,7,0.5965483707328205,0.0550324463146896,0.9155401066531446,6707,no,2419
chilean,аргентинской,7,0.6493777980842961,0.0968838901488582,0.870174374919018,6293,no,679
kit,комплект,0,0.4690725510790245,0.0,1.0,6309,yes,288807
inscription,стеле,3,0.6136687690548426,0.1087692145576135,0.8494414509966275,7059,no,26613
freeman,робинсон,6,0.5824463630649468,0.0244342159130636,0.9597380164080864,7607,no,2997
aboriginal,индейцев,2,0.555396349969179,0.087909333736414,0.8633474941025929,6554,no,28782
cruise,круизный,0,0.5974847113837004,0.0,1.0,5857,no,240158
screenplay,сценарий —,2,0.7584926912099251,0.0542461713276882,0.9332551034186852,6075,no,28645
distant,отдаленной,1,0.5752048906078598,0.0162157949057337,0.9725816237021676,6581,no,166675
algeria,сирии,7,0.6624641717515389,0.1216349690868371,0.8448729723682871,6135,no,578
likewise,тоже,9,0.5985820511089845,0.0792497047499144,0.8830835173110251,6752,no,212261
chambers,подвала,5,0.4167159436971436,0.0684989946514847,0.8588275231496109,6295,no,54131
bag,мешок,0,0.5443623964626043,0.0,1.0,6943,yes,708102
salem,мемфисе,8,0.4062168929034596,0.0304635517278,0.9302383422424058,6556,no,8137
illustrate,иллюстрирующих,8,0.5740681699940801,0.0224644039042873,0.9623416978598812,6276,no,119205
loyal,лояльно,8,0.5426572186221295,0.0621568203489326,0.8972298651422234,7322,no,143758
armor,броней,2,0.6601668243866476,0.0284993709499734,0.958616567586793,5906,no,78590
forgotten,забытых,8,0.4985631385804275,0.0632339187463614,0.8874434852912033,6841,no,215806
construct,спроектировать,4,0.625387965302408,0.10598829950535,0.855083758380908,6781,no,164107
eng,akad,8,0.3730227421612039,0.0243773689169632,0.9386578709028888,7551,no,3032
logos,логотипами,3,0.5332969411695514,0.0598680846829275,0.8990701034726601,6381,no,64607
arbitrary,произвольный,3,0.6003105181688493,0.025495986923028,0.9592589934499244,7277,yes,70229
evangelical,лютеранский,8,0.6805244076613204,0.0855369782661197,0.8883418746363733,7138,no,36492
lover,любовником,6,0.6763724846330187,0.0466640261601064,0.9354610376329144,6027,no,173040
brad,джош,3,0.6258653930822998,0.0433941394174305,0.935160969235133,6249,no,8647
analog,аналоговой,1,0.6236032285541991,0.0164533529535712,0.9742939086497442,7423,no,72030
duck,поросёнок,2,0.4613095262032034,0.0244582190560477,0.949650384788322,5993,no,78432
deliberately,подсознательно,9,0.601770457645193,0.1759042337194863,0.7738074343003164,7505,no,103091
bag,чемодана,3,0.5253784264552072,0.0189839700073971,0.965126228169397,6943,no,708102
cream,мороженого,1,0.6193985710086063,0.0064588132566753,0.9896800558417034,6322,no,438190
moments,случайностей,5,0.5136684074906539,0.102583468258153,0.8335364608286118,6461,no,401837
mohammad,мохаммада,7,0.6770762793923815,0.042394995508427,0.9410747906311172,7257,no,712
zones,территорий,9,0.5265329032196189,0.1867493120840238,0.7381831369445753,6996,no,131092
enzyme,ферментами,5,0.7216696280103052,0.031269116426859,0.9584705706036774,6153,no,63225
scales,полосок,4,0.4907077759712818,0.0086115023698882,0.9827535151486696,7123,no,100517
elevated,возвышался,8,0.4451286759373702,0.0978675935373929,0.8197637828487115,6014,no,142421
warrior,копьем,4,0.5491852181007422,0.129858517924148,0.8087626598481896,5815,no,67574
butterfly,бабочки»,6,0.4476194166090387,0.0319248852471009,0.9334266195562508,6132,no,57621
aftermath,случившегося,6,0.5475694706715042,0.0336352650771213,0.9421283705925122,6876,no,60640
annie,мэгги,3,0.6188846987240071,0.0294796364651925,0.9545322978683118,6737,no,3876
fbi,обыска,9,0.5765957212215451,0.174235889069494,0.7679427894598679,6454,no,4093
observations,наблюдения,3,0.6233329792986197,0.0830186537008541,0.8824683771900956,6317,yes,156403
philosophers,философы,6,0.6443239453297811,0.1432861958174559,0.8180747195449458,7075,yes,39041
consequences,последствием,4,0.645350922453402,0.0816969099860268,0.8876320011684607,6129,no,373148
hopes,надежде,7,0.5747936139566534,0.1010963876252377,0.8504247919208361,6356,no,332841
submarines,миноносцев,6,0.723277655785851,0.038614063599944,0.9493181739380592,7089,no,17118
honored,вручены,8,0.5342524160005979,0.0220900988825879,0.9602940665298136,6656,no,141792
csd,удалению,5,0.6312154999495692,0.1549686709124127,0.802885027890471,7610,no,305
posters,плакатах,3,0.5956682790018919,0.1166288437263673,0.8362637725115994,7352,no,136915
cleaning,уборки,8,0.5223096599279038,0.0655620138483634,0.8884756371620737,7468,yes,545170
discrimination,меньшинств,5,0.607320061718134,0.1329694657330689,0.8203818090053506,6063,no,170631
presenting,излагаются,9,0.4827030468846754,0.031355691187653,0.9390036801918124,6956,no,187621
operas,оперы,3,0.6758675183675459,0.0693286493332111,0.9069659073165672,7431,no,14478
ferguson,джеймса,3,0.6163603913423185,0.0885521668695711,0.8743785085994266,7562,no,1202
rod,вращающееся,7,0.4223249206003681,0.0148179913184323,0.9661026384863703,6022,no,113157
believing,полагая,1,0.6045733785815386,0.0082039936106378,0.9866117876035656,6739,no,132318
barrel,дульного,5,0.6157311619220271,0.0297810630713021,0.9538644476150552,7410,no,117841
afternoon,утра,1,0.7061994266534388,0.0113356419913934,0.984201967977952,5811,no,532017
horizontal,вертикальных,8,0.6993319617126255,0.0448276250006166,0.9397607370770986,6150,no,115365
emma,мэри,4,0.6115682079357427,0.076556346306106,0.8887463819824695,5998,no,5167
edges,поверхностями,9,0.5715917333537452,0.0529952269951218,0.9151515635780788,7392,no,164035
monroe,мэдисон,6,0.5434233299435294,0.0405685596268979,0.9305323235623368,6229,no,3856
footage,видеоролика,7,0.623864668916309,0.029338297290518,0.9550854806112002,5911,no,145412
advised,порекомендовал,7,0.6301649306279075,0.0761457268759625,0.8921923008424302,6703,no,260125
observatory,астрономическая,8,0.6391777233133389,0.1294105837608299,0.831625614689007,6306,no,13249
consequently,следовательно,2,0.6455013269955372,0.0243167025162421,0.9636965542209034,6175,yes,181351
bavaria,вюртемберга,3,0.6977844557343682,0.0891134957365493,0.8867534277221424,6330,no,417
reasonably,действительно,9,0.5806106564733919,0.0904375832014064,0.8652293861239632,7217,no,212854
publicity,пиар,5,0.5359094452896073,0.0447668585643451,0.922905656271442,7101,no,118875
geometry,алгебраического,9,0.629552051722259,0.1180977722740319,0.842041329398323,6345,no,55491
listen,слышать,2,0.6637490628821356,0.0893710727624691,0.8813322489565687,6016,no,625063
lyon,монпелье,0,0.5735692740310014,0.0,1.0,6340,no,1236
sudan,эритрее,8,0.6803775329542352,0.1136111741472482,0.8569108437801408,6195,no,1345
attraction,достопримечательностей,7,0.4923341893850632,0.1045249249028189,0.8248750460524867,6546,no,180538
licence,лицензирование,7,0.5475562143883741,0.1667865852820526,0.7665174404235583,6265,no,102241
css,jquery,6,0.5195025573462816,0.1874374763451335,0.7348608546521338,6126,no,19098
monte,монте,0,0.7578296033016834,0.0,1.0,6405,yes,8147
lessons,уроки,0,0.7411703512593507,0.0,1.0,6402,yes,407521
legends,легенд»,7,0.5524240396782596,0.1214585958268188,0.819762983303784,6152,no,57188
tracking,обнаружения,4,0.5477389570715562,0.1001166265991987,0.8454645925378351,7099,no,260366
useless,бесполезной,6,0.6373522152636921,0.0429245078970108,0.9369014013921056,7115,no,150843
canterbury,кентерберийской,4,0.6055665042539016,0.0518212819254511,0.9211709085338666,5941,no,987
bolivia,колумбии,5,0.7365016931211765,0.0974598876946051,0.8831362380035903,6394,no,849
aftermath,случившейся,1,0.5716496011098342,0.0095551346387913,0.9835597784204498,6876,no,60640
warrior,warrior,7,0.5278972158154744,0.1511465202094157,0.777412687591782,5815,no,67574
cox,уильямсон,7,0.5180775904173129,0.0313019699019575,0.9430230533444556,6127,no,3786
jesse,джесс,3,0.5895747430087368,0.0819187313728051,0.878005171311227,6053,no,2748
cia,спецслужба,5,0.5920559734387174,0.1834348972958648,0.7634596302570185,6551,no,1990
healthy,здоровым,5,0.6389314523926537,0.076719807628189,0.8927972157472975,6657,no,1284843
systematic,систематический,5,0.5434812504152342,0.067537757244328,0.889467011013252,7583,yes,95151
slavery,рабства,0,0.7288527771698199,0.0,1.0,5903,no,92619
enabled,позволяющего,3,0.5918041872295035,0.0064444480030929,0.9892278099379408,6263,no,207899
robertson,стюарта,6,0.6245844795493237,0.0649937618254333,0.9057485316011996,6179,no,1268
lat,poloniae,1,0.3579384075709764,0.0007002855939512,0.9980473785810132,6116,no,7774
wizard,волшебником,6,0.4932715046773026,0.0301592620835537,0.9423815640983656,6068,no,52393
bicycle,велосипедному,3,0.6137683821860715,0.0095348191273296,0.9847027592554662,6473,no,131062
automated,автоматизированного,1,0.6463539486099072,0.0176499323101821,0.9734189320012328,6692,no,168907
throwing,бросать,2,0.5439420310825004,0.0049234868807891,0.9910297026873558,6944,yes,201749
subway,пересадочного,3,0.6417558661940281,0.0640963665302286,0.9091929393169914,7024,no,54979
refuge,бегства,4,0.5238818370580595,0.0962400369014159,0.8448046409217534,6712,no,63945
telugu,болливуда,4,0.5797206103537427,0.0385441648386875,0.937657511174414,6886,no,1902
pound,фунтовая,8,0.4749084579726299,0.1023140728630312,0.8227476105014329,6213,no,166639
crawford,уокера,6,0.6063469951299676,0.0704138189155381,0.8959546453426847,6909,no,1813
phrases,выражений,5,0.5763223764687576,0.1094309030999268,0.8404223408617817,6774,no,222733
vicinity,поблизости,4,0.6320348779486535,0.0649352065761993,0.9068321467190836,7561,no,78374
crawford,джеймса,1,0.6559779591950683,0.0207828548504374,0.9692906941136225,6909,no,1813
krishna,госвами,7,0.5839339790310878,0.0360065161347342,0.9419193996593122,7290,no,1821
yeah,кстати,8,0.6610687525872314,0.0494012466605352,0.9304668082919187,5802,no,206356
gravity,гравитационный,7,0.6666411957784917,0.0221535007363301,0.9678372948450056,5882,no,116319
churchill,уинстона,2,0.5976467334029469,0.0852916225132378,0.8751108035236705,6945,no,2825
ion,катионов,6,0.5003243940062795,0.0910744243369886,0.8460016802331081,6832,no,47695
creature,существа,0,0.7006103616115869,0.0,1.0,7600,no,143604
deliver,оказать,8,0.5267567236325906,0.0910448924665414,0.852630860629001,6666,no,709685
useless,бессмысленно,4,0.6443305271790359,0.035946195981667,0.9471594503268408,7115,no,150843
garcia,гонсалес,5,0.5976737699292367,0.0152442110674346,0.9751284649168784,7011,no,1943
politically,националистически,2,0.6252987602607857,0.1184161186947431,0.8407775317591516,6903,no,109991
designers,модельеров,8,0.594106166399064,0.1596770509459474,0.7881658184055029,6272,no,331385
foundations,фундаменте,7,0.5613818385429784,0.0830389077111299,0.871141784007081,6902,no,114814
gather,собираться,1,0.6468295700273367,0.0123575734711277,0.9812533154006264,7601,no,252209
fluid,плазмы,8,0.6046405260084478,0.1322507261222612,0.82052884229544,6099,no,225545
adoption,унификации,7,0.5070058379597724,0.0611308405376445,0.8924011723740127,6837,no,212733
loved,ненавидел,8,0.5964275937190125,0.0530313737293515,0.9183453052658516,6254,no,845888
bailey,дэвис,0,0.5974720446936472,0.0,1.0,5945,no,9459
highland,равнинного,6,0.4415213396216962,0.029466304727676,0.9374372022680528,6787,no,7166
aunt,сестра,9,0.6771974591509744,0.060055421213627,0.9185416255221313,7483,no,65845
larvae,откладывают,8,0.6275403361376894,0.0909211418013991,0.8734502202369889,7175,no,26769
deliver,передать,6,0.5366124528652938,0.0811891632338382,0.8685837635931164,6666,no,709685
guatemala,гватемалы,0,0.8060834565111508,0.0,1.0,6759,yes,1227
pablo,элисео,8,0.6188635331946837,0.1290753259660388,0.827425297689604,7466,no,1621
measurement,измерений,1,0.7284628851719042,0.0249107443405243,0.9669344089510458,6541,no,179748
platinum,платинового,0,0.7115978261624503,0.0,1.0,6176,no,138378
documentation,документа,7,0.5886870891705897,0.1174290777819457,0.8336972253605981,6105,no,254949
slovakia,румынии,8,0.653103215868086,0.1867684986944126,0.7776225875261163,6013,no,576
lang,zh,1,0.4334672126015786,0.0108460382677625,0.9755892081846732,6478,no,12310
shelter,убежищем,7,0.5520552861288939,0.0370887135189352,0.937046437643249,6762,no,188545
dialect,диалекта,1,0.7600286953121559,0.0117137929047989,0.9848216301633688,5852,no,28135
precise,точной,2,0.6378295639406694,0.014739457756807,0.977413181952054,7031,no,245627
chelsea,хаддерсфилд,7,0.5702480549585147,0.0524735472080807,0.9157351422762388,6081,no,4241
cowboys,селтикс,7,0.549697344451819,0.0243356259344171,0.9576058742443956,7196,no,16194
complicated,сложные,8,0.5836551619022652,0.0690304140404196,0.8942363419925163,5901,yes,388795
ussr,чехословакии,9,0.569040336269458,0.1781386904925637,0.7615849962163067,6114,no,833
answered,отвечу,7,0.5591293219953355,0.1137756617539366,0.8309186816836981,7163,no,279588
compatible,совместима,0,0.7038871411999559,0.0,1.0,7510,yes,183911
grandmother,бабушка,1,0.755556495231736,0.0030291533968777,0.9960068406219472,7590,yes,110601
telecommunications,телекоммуникационных,3,0.7640100120975726,0.0248190752894137,0.968536815279432,7361,no,78249
slam,разряде,9,0.5103195426319138,0.0349757533637107,0.935859059081281,7036,no,33767
joy,счастлива,6,0.486588541236734,0.1019668177297153,0.8267506765909374,5860,no,370645
listen,слушаться,4,0.6428949622365839,0.1102251734080208,0.8536419779645411,6016,no,625063
consciousness,сознания,0,0.7825388556272073,0.0,1.0,6883,no,246043
recalled,вспоминал,0,0.676176475464428,0.0,1.0,6586,no,87805
chip,микросхему,6,0.5685991740778411,0.0340746422935147,0.9434608881821428,6882,no,176186
arbitrators,администраторов»,7,0.6304410420250387,0.0891580907249215,0.8761003360520984,5946,no,7500
illustrates,иллюстрирующий,4,0.5366830768188597,0.1004394145384488,0.8423546242662452,7564,no,81788
submarines,противолодочных,5,0.7268083944158183,0.0350833249699766,0.9539523477190966,7089,no,17118
elimination,выбыванием,1,0.5089259983542771,0.036980935446539,0.9322578022794776,6766,no,108822
limestone,известняковой,5,0.7273050890303048,0.0527489795253447,0.9323777906536468,7176,no,37104
ethiopia,эритреи,3,0.6726465712929459,0.1246872065681232,0.8436198113886387,6601,no,1566
francesco,никколо,7,0.7559697579453354,0.105255665178527,0.8777838387576384,7446,no,417
mandatory,обязательные,9,0.4468147866559468,0.0830103686384035,0.8433249765344075,6967,yes,155901
fourteen,двенадцать,7,0.7535009257660426,0.0459108687847401,0.9425691876230836,6226,no,60641
balls,мячу,4,0.5288382138278103,0.0311591740166287,0.9443583582834776,6035,no,222970
ahmed,абдулазиз,1,0.6965371005223548,0.019062806577942,0.9733610829336368,6038,no,1089
casey,райли,9,0.5533923112270331,0.0488362587076085,0.9189074362365296,7047,no,2485
counted,подсчёту,1,0.5050610278341207,0.0010132898161351,0.9979977450331012,7197,no,108524
notion,отрицанию,5,0.6280510473116394,0.0382921124233218,0.9425339453644986,6438,no,244484
reflects,отражающая,8,0.5677298162909995,0.1086862090965979,0.8393204699218665,7107,no,198962
lineup,басист,4,0.5158731343838019,0.0085723722560409,0.983654408041429,7521,no,98294
kyle,джейсон,1,0.6158029122218048,0.0047403634736981,0.9923609461912464,6342,no,2976
firms,банковских,8,0.6195419322038705,0.0782575038775426,0.8878510072793865,6558,no,543789
elimination,четвертьфинальном,9,0.471962928494298,0.0739440053065181,0.8645483309917109,6766,no,108822
geneva,женева,2,0.5812589687349247,0.0870702525961278,0.8697195187385077,6496,yes,2905
curve,геометрически,9,0.5328143962859211,0.0476996979663096,0.91783197266252,6147,no,154360
tributary,верховьях,1,0.7042727822736851,0.0161704535365948,0.9775548541053232,5934,no,9551
vatican,ватиканом,4,0.6494575123661535,0.0723650073519739,0.8997468139671888,7542,no,1114
striker,полузащитника,1,0.759278603748998,0.0340016465280583,0.9571379137244584,6429,no,30805
confederation,федераций,7,0.5089979897027019,0.1228373925369989,0.8055863979925109,6754,no,6666
demo,демозаписей,5,0.6148867092456394,0.1323383376452243,0.8228936005345749,6296,no,128035
equity,инвестициях,3,0.6162506602753519,0.0147717669585638,0.9765907417533228,6821,no,432799
gather,собрать,2,0.6376104904213888,0.0215766530770755,0.967267788381668,7601,yes,252209
coached,тренировался,3,0.6608276299844746,0.0920549008725289,0.8777300613314228,6315,no,36035
sacramento,колорадо,2,0.6484673535037156,0.0614026610138254,0.9135015428767512,7084,no,12039
randy,кэлвин,3,0.6268753640746167,0.0682194246137397,0.9018559400474434,6732,no,5351
walt,уорнер,9,0.5139028907031966,0.1011940662496091,0.8354827395815365,6750,no,4780
geological,геологии,7,0.7114065230507891,0.0741606847298181,0.9055960024867412,6183,no,35650
lectures,лекции,0,0.7424767662356964,0.0,1.0,6239,yes,109440
pollution,загрязнения,0,0.7610917697960644,0.0,1.0,7529,no,197117
zhang,чжан,0,0.8714025665417147,0.0,1.0,5838,yes,4199
holes,стенками,9,0.4949778860734302,0.0858093140963193,0.8522534345260373,6872,no,270893
mechanics,гидродинамики,4,0.6498549084768246,0.1252168471329049,0.8384448327182301,5907,no,100360
libya,ливии,0,0.8015027612758978,0.0,1.0,7597,yes,1274
moses,моисея,6,0.5534556029102395,0.0805324545408814,0.8729748082879458,6812,no,2513
wireless,проводной,8,0.6472877570800997,0.122528578208537,0.8408340111897004,6409,no,367025
diversity,своеобразия,7,0.5683177142903043,0.1720477501313407,0.7676178071518501,5950,no,267197
ibm,суперкомпьютера,8,0.6761334421883032,0.1482329172151332,0.8201856304247981,6049,no,3448
sheep,коз,2,0.6713073311157893,0.0696728123029141,0.9059720926103896,6084,no,141415
lighthouse,маяков,3,0.5069980314100717,0.1279567920496787,0.7984789038179662,6785,no,21648
intensity,чувствительности,4,0.5417465909771753,0.1359468281390807,0.7993977449030539,6997,no,195730
kingston,бристоля,7,0.5349660314637343,0.1062012590869697,0.834362637252202,6083,no,2478
magical,волшебства,5,0.6270804070376361,0.0591566504902416,0.9137956048259044,7504,no,159964
presenter,телеведущий,0,0.746847794666714,0.0,1.0,6323,no,41622
perception,восприятии,3,0.6762444975156671,0.0612002433788668,0.917010400935764,7166,no,225747
assists,результативности,8,0.5507749422063428,0.0271097264125226,0.9530879985494088,5871,no,165616
goddess,богиню,6,0.6954663455170786,0.0932146608903441,0.8818094259490882,6434,no,55927
viola,флейты,6,0.6443722986784239,0.0773623801766244,0.8928104988673244,6618,no,9546
crashed,приземлился,2,0.7013411728843616,0.0416416261827032,0.9439534451739784,6775,no,68819
magical,магическим,3,0.6398212033621589,0.0464158541657189,0.932361778402162,7504,no,159964
forbes,businessweek,7,0.494743316693186,0.108242379919721,0.820489307577708,6924,no,1948
voltage,резисторов,6,0.6649806257582858,0.0688255870896845,0.9062074075080858,6439,no,132096
jackie,джонни,7,0.5686997721665547,0.0593397879397417,0.9055158437317254,7169,no,3044
reynolds,уилкинсон,9,0.5803099045272406,0.0366466944263714,0.9406008550868472,6511,no,1702
rosa,лурдес,8,0.5309206116909415,0.0348539671794081,0.9383960176347989,6641,no,8319
supposedly,утверждая,3,0.5927064801754823,0.1851121258543636,0.76201118818793,7091,no,116826
circa, годами,1,0.4904945318296313,0.0002846702631795,0.9994199626594492,7225,no,35892
sally,энни,6,0.6372853409534699,0.0681727665080363,0.903363834383665,7534,no,4034
yeah,думаю,5,0.6702513017971399,0.0402186974506267,0.9433914204776984,5802,no,206356
innovative,новаторских,2,0.6629497941904021,0.0320197386895124,0.9539264137856166,6686,yes,519640
bee,пчел,5,0.4264998370332932,0.0540082608362421,0.8876017676378347,7131,no,59238
adrian,стивенс,5,0.5136840820317379,0.0085777880287633,0.983575695411634,6267,no,1441
prepare,приготовить,3,0.6457466657059465,0.0477021816316027,0.9312102373307676,6047,no,566980
learns,подозревает,9,0.7042402009442648,0.1358947177590462,0.8382465545310387,6605,no,71040
browser,браузерах,8,0.675361024206591,0.0640482704452605,0.9133791380382668,6336,no,329222
crashed,выкатился,3,0.675287518376543,0.0676952806905218,0.9088871495066584,6775,no,68819
responses,ответы,1,0.631416371424999,0.014887040791949,0.976965863848864,5824,yes,277454
configuration,конфигурациях,5,0.6373170006788341,0.0707721700356263,0.9000518960567956,6248,no,215656
lat,олехнович,7,0.347564399781673,0.0110742933832547,0.9691213090101184,6116,no,7774
hybrid,гибридные,4,0.6249134795052248,0.0450739265252274,0.9327242182173514,5891,no,170137
joshua,джонатан,6,0.5511688190781692,0.0727097746783259,0.8834552500983787,7045,no,3272
measuring,измерений,3,0.6062766527824544,0.0566332524986173,0.9145687037598192,6879,no,153363
monica,клаудия,2,0.5336048870617395,0.0609491208825406,0.8974876629067268,7448,no,3551
ton,тонну,3,0.544140935699094,0.0462590379420293,0.9216479674673088,7453,yes,170083
coached,тренером,0,0.7528825308570036,0.0,1.0,6315,no,36035
chicken,курицу,6,0.5644009809892188,0.0470280523693908,0.9230850191868328,6417,no,338089
linda,энн,0,0.6945269104787855,0.0,1.0,5832,no,4546
ferdinand,фердинанду,2,0.6217459709317718,0.0713016877077323,0.8971186370534718,6031,no,594
puts,выкидывает,0,0.7281946630936578,0.0,1.0,6524,no,339022
explore,разнообразить,4,0.5474765956877249,0.1596678396557783,0.7742075993595029,7017,no,559188
blow,удары,4,0.5001366791065895,0.0211536586281221,0.9594205817816494,6873,no,252984
thursday,четверг,1,0.6922527338848379,0.0140046827382824,0.980170568961606,6723,yes,15636
burma,индокитая,2,0.6198617880591957,0.0653904963720939,0.904574566392926,6660,no,574
missiles,ракеты,2,0.7606928445106876,0.0608712921126068,0.9259080461291876,7399,yes,60920
genesis,септуагинте,8,0.4654468064336888,0.0637658047940931,0.8795081533560672,7485,no,19514
throwing,прыгая,0,0.5488655179632895,0.0,1.0,6944,no,201749
cry,говори,8,0.468569633224684,0.0667510987710031,0.8753063448109817,7321,no,235647
lengthy,непродолжительных,4,0.5072977383678181,0.0251490683273528,0.9527669843989676,7461,no,178522
gathering,собираться,1,0.5099844322622542,0.0811950324190737,0.8626558646402891,6244,no,256458
estimate,приблизительным,3,0.5760926888360113,0.0739594373881488,0.88622537423615,6687,no,268772
rica,панамы,7,0.6925174193344636,0.0400019654152743,0.9453912534629498,6681,no,4915
bruno,микеле,6,0.5289956831796815,0.1180674546768101,0.8175333321135725,6941,no,2193
zoo,зоопарках,6,0.6241072337384785,0.1069615185405166,0.8536915738676008,6000,no,53581
diplomat,дипломатической,4,0.6508677515644047,0.2027152858958343,0.7625125184082902,6717,no,20902
raja,сингха,2,0.5663750992439964,0.0212289594295714,0.9638720000037222,7146,no,1622
dos,os/,9,0.4987943199234482,0.2066782208254335,0.7070357683857716,5810,no,17467
alphabet,алфавите,0,0.6948003729414726,0.0,1.0,7377,no,42784
polar,полюса,5,0.5687603846590471,0.0438290668594529,0.9284527888118076,7450,no,57706
elevated,возведённый,2,0.4700578752417053,0.0729383942330579,0.8656742258954914,6014,no,142421
bye,полуфинальный,9,0.4242298640321167,0.0428783080176522,0.908204757306015,7571,no,33508
likes,обижается,4,0.5744997809332315,0.0539695498643866,0.9141254040258552,6921,no,408795
biased,ненейтральный,4,0.6457638956806796,0.0435986733683884,0.9367550903894738,6818,no,58044
boom,бума,1,0.4969443896436933,0.0470220993325925,0.9135569924149456,6505,no,114183
insert,вставлю,8,0.5524285232582006,0.1012947394493781,0.8450495106601569,7316,no,147613
android,смартфон,6,0.661439507790162,0.0857878545239813,0.8851917651164452,7603,no,48165
ton,тонный,1,0.5752777935376787,0.0151221801034446,0.9743865501717708,7453,no,170083
permit,запрещающие,5,0.5682797089484032,0.0646036397028824,0.897921726269846,6676,no,353092
exterior,отделки,2,0.6739433397525927,0.0083426606554742,0.9877724874165896,6998,no,169273
assumption,вероятности,8,0.4784362510777181,0.0605239472990184,0.887702380470196,6224,no,131169
brad,джефф,1,0.6610415430990537,0.0082179894006766,0.9877207734793378,6249,no,8647
saxony,вюртемберге,6,0.6891636887897024,0.1210108185658457,0.8506361068298343,6734,no,223
announcement,анонсе,4,0.5573028007429663,0.0383370039336621,0.9356372699865564,6279,no,257805
pace,стремительной,6,0.4465079410631706,0.0178984438266612,0.9614595225022428,6390,no,360907
maya,шумерской,7,0.4401873575959361,0.202805907453686,0.6845909304539376,7137,no,5492
delayed,приостановлено,6,0.5785600683311869,0.0382043866360628,0.9380567632774954,6288,no,135808
darkness,тьме,2,0.6507732714080148,0.0391120545751879,0.943306440792248,6866,no,168890
julie,хелен,3,0.6462951748771919,0.0181365464820213,0.9727036715752828,6453,no,2984
skiing,горнолыжные,6,0.655851317247548,0.0224127826172684,0.9669556701854992,7278,no,114536
nurse,акушерка,6,0.5913827724264652,0.0869937951246194,0.8717617923645801,6485,no,203370
mutual,взаимности,7,0.5357207979172103,0.1106220946922069,0.8288492130769735,5843,no,224155
equality,равноправии,4,0.6297199589162021,0.0680398975306444,0.9024880882699112,7074,no,124148
audiences,поклонников,6,0.5931405936284865,0.0912120497395477,0.8667177651413039,7042,no,170048
biased,ненейтральным,8,0.639331406586121,0.050031162462947,0.9274240222645656,6818,no,58044
