en,ru,position,score,rel_score,ratio_score,index,correctness,freqs
francesco,винченцо,9,0.7879325479644717,0.1045218668787333,0.8828826827002736,7446,no,417
genes,гены,1,0.8124107867748974,0.0426475046769344,0.9501232780229264,6726,yes,138907
portsmouth,кронштадтской,9,0.5965132071361953,0.0438208247539669,0.9315656788932256,7038,no,982
penn,воронежского,6,0.5554846076815165,0.0216780302093848,0.9624403438715268,5924,no,3642
rays,лучам,4,0.5951038824532067,0.0816646650362669,0.8793314710927267,7476,no,112784
frog,птица,3,0.5778416809876081,0.0720523113505526,0.8891322089448374,7094,no,37503
witnesses,свидетелей,0,0.8366880638057164,0.0,1.0,6949,yes,128917
sail,корабли,2,0.6666576142178717,0.0497377436238338,0.9305722139606272,6588,no,82136
patricia,александровна,9,0.6895894276385319,0.0413189072886769,0.9434690982244828,7341,no,1959
marina,марина,0,0.5216492659702292,0.0,1.0,7435,yes,28908
airfield,аэродромов,8,0.7505572571854229,0.1037116190666539,0.8785960463388686,6165,no,11374
spotted,замечены,0,0.6102536283881035,0.0,1.0,6802,no,115863
telecommunications,телекоммуникации,1,0.8656070381834858,0.0052825432567382,0.9939343134085928,7361,yes,78249
runway,взлетной,6,0.7122238444157298,0.0512210316362335,0.9329080157023056,6808,no,53095
introducing,введения,2,0.5969179842767725,0.0098547834816841,0.9837586918772084,7333,no,147981
crawford,сотникова,9,0.675395461690742,0.0359630728520519,0.949444519035445,6909,no,1813
confederation,конфедераций,5,0.6227026761201874,0.1214858225621365,0.8367539638448566,6754,no,6666
finger,ладони,7,0.6194208941868525,0.0665179032934307,0.9030264747557996,7402,no,268337
fountain,фонтан,0,0.791472212800608,0.0,1.0,7338,yes,70373
elevated,высоким,4,0.4987334559143664,0.0689074731074222,0.8786072857252031,6014,no,142421
dinner,обеда,3,0.7364135877501874,0.0152462876115153,0.9797165072777382,6185,no,619310
tan,ши,5,0.5124895685310125,0.0560798149066457,0.9013668049313902,6946,no,72754
albany,екатеринбургского,1,0.624172432684498,0.0026306130875297,0.9958031265079612,6189,no,3064
governance,государственно,2,0.6684665285761016,0.0107184569830975,0.9842186485110936,7092,no,152407
highland,предгорного,9,0.4680479816369524,0.0499540399985488,0.9035640057140556,6787,no,7166
disabled,инвалидностью,3,0.5557386739475432,0.0420646830822561,0.929634582028352,6626,no,210179
belfast,рыбинске,6,0.5508520323598872,0.0468654765769805,0.92159259871718,6218,no,1350
disappeared,исчезла,2,0.7343226598146073,0.1014004125497111,0.8786674487006296,6499,yes,133595
elevated,понижена,2,0.5474357877017564,0.0202051413200323,0.9644050661483278,6014,no,142421
louisville,днепропетровского,0,0.7101842367967172,0.0,1.0,6431,no,8400
lifestyle,развлекательной,8,0.5228270043722907,0.0477301865271745,0.9163446061350494,7130,no,514124
dirty,грязным,3,0.6124967330593086,0.017132727431687,0.9727891902988044,6917,no,231623
pleasure,удовольствия,0,0.7048669312765712,0.0,1.0,7498,yes,511447
dinner,обеде,5,0.7138344759366269,0.0378253994250759,0.9496775061900516,6185,no,619310
worcester,смоленского,3,0.718056458412124,0.0108366981125684,0.9851326658570412,7328,no,6455
governorate,губернии,8,0.5054958441511916,0.1021127952269279,0.8319431479258768,7034,no,1514
maharashtra,саратовская,8,0.5925029838956335,0.029626548120919,0.9523788108484604,6713,no,742
santo,санта,1,0.7053099721537381,0.0160035803265188,0.977813282072006,7355,no,890
celebrate,отпраздновать,1,0.7996014571573511,0.0075095933473419,0.9906957123897064,6591,yes,315903
acceptance,признание,0,0.6659798366359805,0.0,1.0,6790,yes,215467
arbitrary,произвольными,8,0.6467845262597478,0.0884207799222197,0.8797332130511921,7277,no,70229
prepare,готовиться,3,0.7691359118345682,0.0396039616235591,0.9510300370696269,6047,no,566980
marking,завершающего,9,0.4793816902133263,0.0767152818885062,0.8620469347305524,7081,no,82411
missionaries,миссионерских,8,0.735991803243103,0.1389922650526883,0.8411488047737784,6962,no,45502
conventions,регламенты,5,0.5396407347161383,0.0866066839751757,0.8617053238220764,6714,no,67831
recruited,завербован,0,0.6226780470001338,0.0,1.0,6610,no,61210
affiliate,филиала,4,0.4791773035056392,0.0350369008004782,0.9318632186604856,6240,no,349891
ash,листвы,7,0.428104112832706,0.0548514212035596,0.8864255250475278,6497,no,63688
discovers,выясняют,7,0.7443753900395376,0.1039719094449331,0.8774418100840121,5798,no,52200
associates,сотрудников —,3,0.4801032355462785,0.0422939022984294,0.919038793985502,6599,no,126010
henderson,сергеева,7,0.6591560753553917,0.0371975065313097,0.9465824438921866,6199,no,7086
wishes,отказывается,6,0.6939877545614896,0.1328401465502403,0.8393376101947853,6046,no,260230
quantity,объёма,0,0.6633082141678399,0.0,1.0,6973,no,384336
supporter,сторонницей,7,0.6496401263075576,0.1149850696199504,0.8496190418097969,7110,no,71546
surnames,фамилии —,4,0.6778818131297326,0.1091598035570345,0.8613036448865717,7114,no,7029
nicolas,гийом,6,0.6289937993028609,0.0657229846665901,0.9053960028271316,7324,no,1070
upgraded,модернизирован,0,0.6855708878503777,0.0,1.0,7072,no,102777
jeremy,никита,5,0.5946816373937139,0.068860386187758,0.8962230216918535,6015,no,4991
joshua,илья,1,0.589447743617713,0.0203913352850952,0.9665627605863134,7045,no,3272
exploration,освоении,2,0.6235242840722203,0.0781468161088608,0.8886275691150833,5949,no,195202
analog,аналоговых,3,0.7101930286824463,0.0147265534645135,0.97968525912778,7423,no,72030
preparing,подготовкой,8,0.6806187987238239,0.0557275631874254,0.9243188177873524,7153,no,335680
vampire,вампирами,7,0.64911558674107,0.0782756912665828,0.8923884659698115,6595,no,67060
alias,псевдонима,3,0.5003380137183948,0.0653808212549266,0.8844287705958918,6929,no,24360
rape,преступление,8,0.6716313724489226,0.1485862934435827,0.8188452899488562,6169,no,116601
findings,результатах,5,0.6498870025422128,0.0515309980717113,0.9265331114590613,5952,no,335564
feeding,размножения,7,0.635871640709051,0.0571678258371752,0.9175114425704036,7053,no,225102
hydrogen,водород,1,0.8691160359057257,0.0227158356215606,0.974529015673482,6156,yes,100436
bike,велосипедный,3,0.6804241895301191,0.020403127754349,0.9708870826648052,7002,no,539581
cleaning,очистки,1,0.6583672894029735,0.0071424394661475,0.9892677159231248,7468,no,545170
quest,приключениях,5,0.5363989913194572,0.0444760257201478,0.9234327102810906,6073,no,180078
affiliation,членстве,1,0.5741501005820253,0.0360204996919288,0.9409665105533496,7544,no,46023
bits,бита,1,0.6355857435667429,0.0009819199146854,0.998457477545568,6780,no,206273
annie,марианна,9,0.6331672438490921,0.0701738822904547,0.9002278131017013,6737,no,3876
header,примечание,1,0.5369875360473582,0.0525442022222001,0.9108712918893356,5913,no,102354
promised,обещание,9,0.7547797140963735,0.105405009993274,0.8774623554204284,6320,no,254327
automated,автоматизированные,7,0.7032454403235299,0.0264748501613852,0.9637191804769576,6692,no,168907
prey,падалью,8,0.6208008246095602,0.123948291289345,0.8335704082847543,7054,no,88568
consolidated,ликвидировала,6,0.5749039756076428,0.0446341158790941,0.927955816611722,7494,no,55980
nominating,номинировал,4,0.6969683183412736,0.041288668040649,0.9440727703194548,6816,no,12296
dimensions,размерность,4,0.6560215206673063,0.0152167497318349,0.9773303305206562,5817,no,200430
tight,жесткого,7,0.4926443165420512,0.0331323486981601,0.9369839879009788,6791,no,402805
variants,вариантах,0,0.7864432995460936,0.0,1.0,6349,no,59912
twins,близнеца,2,0.54416923952807,0.0687166320006502,0.8878802152360757,6177,no,79071
screenwriter,сценарист —,5,0.799289972457821,0.0697486693102791,0.9197404281490036,6552,no,13265
arsenal,арсеналом»,7,0.623997554646694,0.1085578282291541,0.851809391116641,5869,no,45030
cooperative,кооперативного,3,0.6530121788784602,0.0207789045445332,0.9691612058162417,7329,no,90412
batman,бэтмена,1,0.6478017941950732,0.0345523107710313,0.9493630791995488,5963,no,12095
prussia,пруссией,2,0.7898555944143785,0.0716161625248394,0.9168676605495584,6530,no,302
copied,скопировали,3,0.7607240866981251,0.0315955382789427,0.9601227367303224,5940,no,82587
assassination,покушений,3,0.7542000200727301,0.0633842539093397,0.922473736437438,6509,no,51835
eliminate,минимизировать,7,0.6805720385323133,0.0970225273319714,0.8752273593577234,7308,no,372089
edges,плоскостями,7,0.65366854605425,0.0474162362500647,0.9323673292490848,7392,no,164035
threw,сбросил,7,0.665581889517217,0.0588424133529372,0.9187735514672756,6667,no,174050
bye,полуфинальный,8,0.4665493494879499,0.0290601303732946,0.9413648617426958,7571,no,33508
rings,колец,0,0.688533499788077,0.0,1.0,5849,no,321050
upset,проигравшей,5,0.5621488895783668,0.0446002423361384,0.9264931089470057,6424,no,218546
elevated,возведён,5,0.4986677245140435,0.0689732045077452,0.878491488225477,6014,no,142421
saxon,англосаксонской,4,0.6066140534969691,0.0445328452470491,0.9316086042443764,6514,no,1671
metre,метровой,2,0.6849789778894203,0.0366795792374,0.9491732220519432,5895,no,34581
happening,произойдут,4,0.6327359698179733,0.0283160214852098,0.9571652126342012,7066,no,467658
counting,подсчета,3,0.6471417359568367,0.0202278921987987,0.9696901217175538,7455,no,139437
legally,законно,1,0.7027975950601912,0.0685826491995109,0.9110909960296816,6814,yes,179044
ernst,гюнтер,4,0.7022566778192524,0.0850290463371227,0.8919972206682186,6630,no,665
footnotes,примечания,3,0.6381880213126925,0.028410259109167,0.9573802394281792,6318,no,15097
julia,юлия,0,0.6987779068766984,0.0,1.0,5861,yes,2553
ham,московский»,5,0.3487607317059559,0.0361600191495546,0.9060585352460558,7414,no,44321
clara,кларе,9,0.535733759122879,0.1396763764664292,0.7931976896607289,7079,no,6260
gif,svg,7,0.5678554402146425,0.1226302224493698,0.8224000452431679,7194,no,21484
linda,ольга,6,0.6901365410542357,0.0325847164119547,0.9549138536118414,5832,no,4546
cream,шоколадом,2,0.6825803098829714,0.0270636608377721,0.9618630440694296,6322,no,438190
csd,кбу,0,0.8473900827059517,0.0,1.0,7610,no,305
hosting,развлекательных,3,0.5069880355120284,0.0199297466978159,0.9621767429935036,6186,no,619516
laser,лазера,3,0.7783246445355144,0.0193834301593384,0.9757010982159694,6115,no,285707
rod,колодки,4,0.4500158011687148,0.0487829872724604,0.9021990662308644,6022,no,113157
syracuse,волгоградского,4,0.5535899206928074,0.0481073262182649,0.9200472887897808,6690,no,1938
mayors,депутатов,3,0.5845790787237335,0.1545076556840069,0.7909478705394164,6222,no,12635
buddhism,буддизме,6,0.782536476901791,0.0964585728110748,0.8902626666184478,6387,no,2144
sudden,внезапной,2,0.6680184242435849,0.023727634406512,0.9656989236009308,7275,no,259275
guatemala,гватемалой,6,0.776248982244802,0.0540891272949455,0.9348589126844644,6759,no,1227
tasmania,тасмании,2,0.5773955034172886,0.0064601384841732,0.9889353839878392,6252,yes,932
finalist,полуфиналистом,4,0.6807314416628005,0.081915044088243,0.8925910685767151,7239,no,25560
nadu,московская,5,0.5625226176684414,0.0267176728597225,0.9546574236534736,5867,no,616
teeth,челюстях,4,0.743893694920563,0.0573849242855157,0.9283833077408532,6095,no,571089
identifying,идентификацией,1,0.7148195662919672,0.038284642994649,0.949164215891298,6920,no,194199
wrestler,боксёром,7,0.6414096796315383,0.0819035833083651,0.8867660977548395,6122,no,16374
thursday,четверг,2,0.8097272858847087,0.0095860165030516,0.988299937917382,6723,yes,15636
malayalam,малаялам,0,0.601056721431267,0.0,1.0,6722,yes,1641
cheese,мясной,9,0.6437243687554659,0.114757306509757,0.8487012801335917,7312,no,287661
proportion,пропорция,9,0.656712756776945,0.0543095307228479,0.9236176816428364,7154,no,186713
thesis,кандидатской,8,0.7462780327350855,0.0857558435414562,0.8969322692421796,6026,no,119092
violate,нарушающей,1,0.7671492716152074,0.0415516137601653,0.9486193047249126,7491,no,61891
mixture,смесь,0,0.8216834424629482,0.0,1.0,6335,yes,274176
incomplete,незаконченных,6,0.5596554777239611,0.0420681863101145,0.9300871997819048,6246,no,78064
leicester,московских,9,0.6363812562993025,0.1273898903299468,0.8332093443276084,6987,no,1493
deutsche,deutschlands,4,0.6174681599989172,0.1822722831459461,0.7720857001689363,7462,no,2193
louisville,днепропетровска,6,0.6734310798192626,0.0367531569774545,0.9482484191099066,6431,no,8400
arsenal,арсеналов,9,0.595982012844225,0.1365733700316231,0.8135658091877412,5869,no,45030
assignment,командировку,6,0.5245674898645019,0.0446465456982927,0.9215645734136726,6584,no,157031
spelled,транслитерировать,2,0.6131995445343652,0.0581150404226253,0.913430987908078,6947,no,41779
glenn,игорь,0,0.6259063387258862,0.0,1.0,5983,no,1933
nationwide,общенациональное,5,0.6261352664333008,0.0297487198737229,0.9546433203206804,6297,no,172153
uruguay,аргентина,9,0.7354690877934782,0.0817232179076419,0.8999951206864014,6257,no,659
horizontal,горизонтальную,5,0.8254240553246976,0.0404082640156847,0.9533301505232918,6150,no,115365
genres,жанрах,1,0.7983692874605874,0.0817229660909286,0.9071427276388986,6922,no,63598
terror,возмездия»,6,0.6244368536021302,0.0729173960524128,0.8954370808114601,6578,no,140627
separation,разъединения,2,0.5903982854607799,0.0818416099455012,0.8782553512447536,6139,no,164622
jamie,юрий,8,0.6124145128240595,0.0841946029182021,0.8791365185790171,5899,no,3726
vernon,сергеевича,1,0.5931732023884371,0.0106901219292797,0.982297116750122,7394,no,1948
mvp,чемпионству,9,0.6486549166627151,0.0631365690382541,0.9112990667820682,7536,no,1055
harper,андрея,9,0.5813278313837158,0.0340245757159659,0.9447071705198444,6098,no,4030
technically,то,8,0.607517222474948,0.1056807800108162,0.8518212619181786,6143,no,114018
warrior,воины,8,0.5811548089392206,0.1656315666452819,0.7782075677054986,5815,no,67574
researcher,ученый,2,0.7171831798374286,0.0326395345889184,0.9564703309716492,7069,no,108541
jackie,наталья,4,0.5744872913306726,0.0385699303417922,0.9370859212186252,7169,no,3044
reasonably,разумно,4,0.6704374762373396,0.0814940372890852,0.8916203991678807,7217,yes,212854
lynn,наталья,4,0.5999338985645584,0.035896570598767,0.94354380241324,6368,no,2685
enable,позволяющую,8,0.7619022742619881,0.0360907647072814,0.9547730832916812,6418,no,600062
julie,натали,9,0.6642346832091595,0.0551121199857966,0.9233858832193068,6453,no,2984
hey,посмотри,0,0.6465232017119946,0.0,1.0,6294,no,138190
fiji,самоа,2,0.7001001698685815,0.0839407618915918,0.8929382912405547,7171,no,784
graduates,выпускникам,1,0.8024654552688589,0.0496627825376509,0.9417191212140916,7211,no,155458
née,урождённая,0,0.8538351283096789,0.0,1.0,6088,no,0
draws,разыгрывает,3,0.5435789387399738,0.0549837624273364,0.908140346332794,7243,no,158651
budapest,будапешта,2,0.7407953527698751,0.0766915164275455,0.906186240639145,6271,no,1009
loved,возненавидел,7,0.6529165372281587,0.0694542603696343,0.9038523420373568,6254,no,845888
geological,геологическом,6,0.8163327035761603,0.0486318235413071,0.943775932981466,6183,no,35650
slovakia,словении,4,0.759247652133964,0.100830793401394,0.8827655850175019,6013,no,576
catalog,каталогу,1,0.7406794674656134,0.0151848754038973,0.979910581115322,6166,no,110791
copied,скопированный,6,0.7300756573997002,0.0622439675773677,0.9214408357243844,5940,no,82587
ussr,ссср,0,0.7973796916346607,0.0,1.0,6114,yes,833
afraid,думал,0,0.7137894322927751,0.0,1.0,6208,no,401203
trainer,дрессировщик,4,0.5524607283582055,0.0327917779604625,0.9439698632531656,6877,no,182315
pond,прудами,7,0.6387861982765751,0.1260583738863661,0.8351843257122431,6458,no,114161
chaos,катаклизма,7,0.6004795981075386,0.1746116170355738,0.7747212023254145,7179,no,119668
hurt,беспокоиться,8,0.6010102608208492,0.024525447867673,0.960792889155613,6363,no,496153
brandon,андрей,2,0.5863180257320664,0.0216348963886595,0.9644135333486178,7135,no,2936
gravity,гравитационным,9,0.7207538019106158,0.0303388434603389,0.9596070556044988,5882,no,116319
johnston,дмитрия,4,0.6729483212914127,0.0096033457854836,0.9859302288036144,6849,no,1985
directions,направлений,2,0.5953392472101062,0.0689984867527743,0.8961394435008421,6538,no,278196
hurt,беспокоится,1,0.6141582170093899,0.0113774916791323,0.9818116032048976,6363,no,496153
revolt,восстаний,5,0.7802784224470609,0.0580847351799693,0.9307164983914882,6820,no,34363
carpenter,егоровича,1,0.6086464913794436,0.0025310677685917,0.9958587030385736,7229,no,23924
runway,взлётную,4,0.7218569060302431,0.0415879700217203,0.9455259032757072,6808,no,53095
enterprises,предпринимательских,4,0.6466277892715024,0.0553410862694783,0.9211630483946612,7139,no,195609
unofficial,неофициальную,5,0.6897851491514608,0.059178018384711,0.920986744142057,6783,no,34310
reasonably,насколько,3,0.6714355661886963,0.0804959473377285,0.8929477673302759,7217,no,212854
monte,carlo,6,0.5084068863861906,0.2756027160703043,0.648470228927333,6405,no,8147
layers,слоев,9,0.6555906275115937,0.0860989153113349,0.8839151554117431,7181,no,219864
neighbouring,соседней,3,0.6689667904323418,0.0788302286061097,0.894583387471278,6526,no,40535
lover,возлюбленная,9,0.7255505025331312,0.059173406510773,0.9245933431761126,6027,no,173040
tasmania,башкортостан,3,0.5674695146979079,0.016386127203554,0.9719346255691068,6252,no,932
synthesis,синтезирован,8,0.6548310907353476,0.1819661684455067,0.7825444975481463,6168,no,67281
prof,профессорами,9,0.6049848230388457,0.0852548163451665,0.8764851922714115,6959,no,7257
busy,отдыхать,2,0.525427588386941,0.044997280234537,0.9211162017825764,6550,no,607913
lengthy,подробный,6,0.5742958325609946,0.0373634069047097,0.9389146693225016,7461,no,178522
coordinates,координатам,0,0.733272026469296,0.0,1.0,6616,no,57496
plains,предгорий,3,0.661064317631322,0.046001088606937,0.9349408298000706,5918,no,41195
moses,иуда,9,0.572932603701407,0.1419663118867818,0.8014176427027058,6812,no,2513
proven,доказало,2,0.7349845010095907,0.0301105287689747,0.9606447204634312,5976,no,487133
exterior,облицовка,3,0.7007336584184598,0.0064449709783576,0.9908863606584736,6998,no,169273
marina,причала,7,0.4301292406450139,0.0915200253252152,0.8245563996817005,7435,no,28908
blade,рукоять,9,0.597982410907272,0.1076254074555895,0.8474713507209995,6498,no,130603
automobile,автомобилей,0,0.764542558808108,0.0,1.0,6210,no,330119
spots,пятна,0,0.6349182660719033,0.0,1.0,6070,yes,340056
trailer,трейлер,1,0.7293937591681818,0.0142736594866466,0.980806393922077,7480,yes,187116
consent,расторжение,4,0.6537403034089028,0.0919696010758088,0.8766683927319429,6862,no,206529
superintendent,начальник,4,0.6749699838694987,0.0654323684304719,0.9116259311883408,6493,no,30222
butterfly,бабочка»,1,0.4963670118577091,0.0343276653079735,0.9353156027655872,6132,no,57621
strict,строгое,4,0.7249625726556201,0.0345099984795218,0.954560572967182,6082,yes,190987
monk,монах,0,0.8058710949942325,0.0,1.0,6400,yes,37008
plantation,плантации,0,0.6770508717904992,0.0,1.0,7393,yes,37245
deposits,фосфоритов,4,0.7063544416830599,0.045408764731708,0.9395969843373064,7605,no,154243
accomplished,осуществимо,3,0.5294296157811,0.0201745079274375,0.9632926554638872,6608,no,293551
wwe,wrestlemania,7,0.6428288558548527,0.149953738716921,0.8108513737011097,6806,no,11229
pale,коричневатые,7,0.7118324427842411,0.0253013353667412,0.9656760602801204,6234,no,104942
prof,профессором,5,0.6312329500995606,0.0590066892844516,0.9145127490256708,6959,no,7257
presenter,соведущим,8,0.7147440837284478,0.0941357685371302,0.8836220629386837,6323,no,41622
owns,арендует,0,0.6814079809481348,0.0,1.0,5938,no,159938
rica,эквадор,4,0.7582835411904911,0.0186123874226944,0.976042624581752,6681,no,4915
skill,навыках,6,0.7267219482362173,0.077954023165412,0.9031237094980886,6250,no,429058
quest,сокровищ,6,0.5322031379377474,0.0486718791018576,0.9162093777936758,6073,no,180078
belarus,литвы,3,0.7573359012575636,0.0636191146077702,0.9225059675885992,7204,no,371
committees,комиссий,2,0.7952968481228049,0.0385750749834005,0.9537398083392628,6503,no,108685
prairie,степной,0,0.5869558473922223,0.0,1.0,7236,no,29869
consequences,неизбежности,5,0.7433016464430666,0.1022207488809011,0.8791034401380526,6129,no,373148
nigerian,нигерии,4,0.6258706777499117,0.0618605692876733,0.9100512452296752,6051,yes,2582
speaks,разговаривают,2,0.6606685272191029,0.0618655156932511,0.9143770230619352,6243,no,217215
deals,затрагивают,4,0.5831124840711753,0.0512419666084288,0.9192218694871114,5808,no,573868
naples,неаполитанского,3,0.7636043046721912,0.089319592252494,0.8952783565162776,6698,no,1879
preparing,готовиться,3,0.7020926611863625,0.0342537007248868,0.9534815373624194,7153,no,335680
bradley,андрея,4,0.6463827877881969,0.0260352917113526,0.9612810950432362,6018,no,2776
parishes,приходов,0,0.7678948536043188,0.0,1.0,6124,no,23313
icon,изображение»,8,0.5096671238713602,0.0923237159834586,0.8466360119271512,6724,no,180199
likes,восхищается,9,0.5918546350057248,0.085049077753402,0.8743557227559979,6921,no,408795
cleared,ликвидировали,9,0.5243793823801819,0.0193207954560055,0.9644642465763056,7103,no,137770
refuge,прибежище,7,0.5825023209417932,0.0970105669552767,0.8572351331620783,6712,no,63945
rays,лучах,3,0.5962231311363696,0.0805454163531039,0.880985284183354,7476,no,112784
baltic,балтийские,0,0.7659926434190918,0.0,1.0,7133,no,642
baltic,прибалтики,9,0.7141492353995359,0.0518434080195558,0.9323186606751898,7133,no,642
filmography,фильме»,9,0.5549998064527256,0.2245595557168708,0.7119404029836833,7604,no,2507
velocity,скорости,5,0.7042352368702278,0.0406476669168869,0.9454307962899576,6613,no,86178
blade,лезвиями,6,0.6427853776880597,0.0628224406748019,0.9109669152751716,6498,no,130603
crashed,перелетел,6,0.7184560372483391,0.1427611977863817,0.834233231780799,6775,no,68819
wheels,колёса,0,0.8049960841446123,0.0,1.0,5920,yes,219741
armies,войсками,9,0.7181976233345095,0.1031275173978089,0.8744376468180953,6138,no,51252
rhine,рейне,4,0.6823615597718762,0.0439765899623676,0.9394543850154944,6740,no,291
expelled,изгнанных,9,0.6170676487006539,0.0941046011278881,0.8676767813274829,7358,no,35528
lightning,торнадо,8,0.5567801699298232,0.1313885232792001,0.809075122748584,6446,no,78180
promise,обещанием,3,0.7096326461347866,0.0725590998868853,0.9072361729001484,5807,no,417434
boeing,airbus,2,0.8019938617916487,0.0453945215930025,0.946430087450943,6635,no,2189
hypothesis,гипотеза,2,0.8177542261449995,0.0097052454961295,0.988271032203087,6668,yes,76010
copa,финалисасьон,3,0.672250852107765,0.1002039014810166,0.8702786137110622,6483,no,360
trips,экскурсий,7,0.6824706278942883,0.0952757848077391,0.8774976222947344,7331,no,298509
melody,аккомпанемента,9,0.6950606356732116,0.1202977060859969,0.8524603233635362,7109,no,57147
aftermath,событий,7,0.6173294629902158,0.0285428692527723,0.9558072581408642,6876,no,60640
chicken,курицей,1,0.6764855050527705,0.015763320990325,0.977228822357954,6417,no,338089
trustees,попечительство,8,0.6742110984937131,0.0843538392522532,0.888798130450234,6647,no,48852
diplomat,посол,2,0.7470053627071476,0.1307676402793948,0.8510233968982073,6717,no,20902
bombardment,бомбардировкой,2,0.7337010990134785,0.0284952404869252,0.9626143042019816,7190,no,12490
cry,плачь,2,0.5347677686970268,0.0619580565078098,0.8961699764099507,7321,yes,235647
spots,пятнышками,4,0.5766373230635453,0.0582809430083579,0.9082071722886016,6070,no,340056
cheshire,калужской,7,0.6539200305864341,0.0591888236021249,0.9169988939914714,7566,no,1286
innovative,новаторские,5,0.7240940716490212,0.0214059068360497,0.9712865091162732,6686,yes,519640
verified,подтверждающие,3,0.6770000749617452,0.0187010568458922,0.9731191225788272,6180,no,90033
loading,разгрузку,9,0.6422263814216136,0.0769053602049751,0.8930580368611951,7391,no,130271
footnotes,сноску,5,0.6308756042747927,0.0357226761470668,0.9464104886012312,6318,no,15097
licensing,лицензировании,2,0.774977239428726,0.0238835003829296,0.9701030490138236,6844,no,130623
afghan,афганская,7,0.72099361729311,0.0476606955873164,0.9379946293299072,7540,yes,3899
triangle,треугольник,0,0.7730840982585543,0.0,1.0,6093,yes,59398
considerably,ненамного,9,0.6885183848812646,0.1865075408784952,0.7868548400819598,6728,no,266110
segments,сегментом,6,0.540986012913927,0.1071734806579572,0.8346495241975944,6407,no,129120
neighbouring,близлежащих,4,0.6644929891421022,0.0833040298963493,0.8886007462246037,6526,no,40535
defining,определяющее,3,0.6787522808559467,0.0211297874823207,0.9698095030031428,6184,no,116062
orlando,майами,4,0.4607784043423361,0.1190039416168719,0.7947437647140005,5853,no,19460
honest,уверенным,3,0.6708713729081432,0.0541341490314445,0.9253327769330352,6685,no,443985
sank,торпедирован,4,0.7637747072865171,0.1019795042338949,0.8822073252698344,7459,no,33690
patron,покровительницы,6,0.6814426459466153,0.1006558985950093,0.8713002353763462,6490,no,47895
planes,самолёты,2,0.7472886170068287,0.0108470957792889,0.985692408896784,7249,yes,109896
tissue,опухолевые,6,0.7404718638631761,0.0518167394223231,0.9345986560863716,6281,no,345666
fusion,альтернативный,1,0.5185964290775849,0.0544817666391586,0.9049313565821174,6203,no,76200
harper,юрия,4,0.5957527376211003,0.0195996694785814,0.9681488700581186,6098,no,4030
oslo,стокгольмской,5,0.7032594473826881,0.1292003997413463,0.8447968389253785,5892,no,818
fountain,фонтаны,3,0.7048282068244258,0.0866440059761821,0.8905280506695312,7338,no,70373
girlfriend,подругой,3,0.7666364596791659,0.0108424752337821,0.9860543163976576,5970,no,208460
routine,выполнением,0,0.5781848257113416,0.0,1.0,6798,no,447950
cliff,утёса,3,0.5299403674268706,0.0445837121012571,0.9223988798905088,6142,no,55687
