en,ru,position,score,rel_score,ratio_score,index,correctness,freqs
guided,цель,2,0.4786127309501442,0.005015850048217,0.9896287145853484,7065,no,162109
remarks,высказывание,1,0.6511488845390672,0.0363502055695627,0.9471269037406012,6311,no,133993
ahmed,абдул,9,0.7400488147925466,0.0604137784387337,0.924526418911273,6038,no,1089
permit,запрещено,4,0.6552604959177555,0.0527774763304933,0.9254595397434576,6676,no,353092
naturally,природе,1,0.5922625523201968,0.0395248946168216,0.9374395695760608,6112,no,438055
shirt,рубашку,6,0.6338440264890312,0.1249665416309396,0.8353125972658014,7387,yes,275639
jesse,джош,5,0.6630948157606639,0.075414183872166,0.8978831890882031,6053,no,2748
winston,уинстона,1,0.646840081382384,0.0443586828658277,0.9358235500983934,7332,no,2808
baldwin,ричард,4,0.5775487043172113,0.0969650630946273,0.8562445011809177,7432,no,2009
garcia,родригес,5,0.6943716267060515,0.0276730119570274,0.9616740981440344,7011,no,1943
pastor,прихожанином,2,0.7042097986772212,0.0358560662538374,0.9515501687715624,6672,no,103447
collapsed,развалилась,2,0.6629562399973772,0.0722543067063605,0.901722973058116,6352,no,75699
motors,электромотор,7,0.6811585023120391,0.0233816677518337,0.966812867817439,6076,no,69198
henderson,кларк,7,0.7305679327167736,0.0172014410748519,0.9769963284433132,6199,no,7086
strict,строгом,9,0.6777362266112378,0.0883060777853227,0.8847242805279734,6082,no,190987
henderson,сандерсон,9,0.7253393790244305,0.022429994767195,0.9700041275380644,6199,no,7086
geology,геологией,3,0.7824030926846648,0.0713261845622752,0.9164533928222726,6442,no,29529
rap,хоп,2,0.7490523567614129,0.0358611075795108,0.9543120239253092,6495,no,69727
zimbabwe,ботсваны,2,0.7703612168466274,0.0602476657778497,0.9274656615909465,6521,no,1329
telugu,тамильского,5,0.6829146279244571,0.0604712061418039,0.9186543469478948,6886,no,1902
convince,уговаривать,6,0.7466055788850567,0.1460765642647414,0.8363621750634382,7040,no,173397
flute,контрабасе,9,0.7545264967539171,0.0453254607604241,0.9433326875872384,6644,no,34151
faction,расколу,7,0.6273927844354161,0.061211435184021,0.911107958040324,7507,no,33135
rapper,рэпера,1,0.7376807260284799,0.0361010426772581,0.9533446714082676,6632,no,31472
drove,проехал,2,0.6519971784608799,0.0204189736517661,0.969633427769972,6604,no,210245
strict,соблюдение,5,0.721178900785426,0.0448634036111345,0.941434822393425,6082,no,190987
zones,зоной,7,0.6911357043234799,0.1235047822577005,0.8483935130992375,6996,no,131092
sphere,пространства,6,0.5550584179668381,0.1355637823881854,0.8037077546616702,7283,no,94641
viola,валторны,9,0.6443007375831542,0.0800185138899157,0.8895259048724997,6618,no,9546
americas,америк,4,0.6614213875021624,0.1145063558664943,0.8524265218699747,6560,no,5947
pastor,пастором,0,0.7400658649310586,0.0,1.0,6672,no,103447
beck,дик,1,0.5168067513355672,0.0092068555988009,0.98249692502736,7421,no,5813
arsenal,арсеналом,5,0.6912305728440937,0.0562164618418846,0.924788701763326,5869,no,45030
nephew,сын,6,0.7958148011544748,0.0704103999995114,0.9187158259703012,5841,no,46102
osaka,осака,0,0.8123207896137274,0.0,1.0,7420,no,521
coin,монетами,9,0.6590140807182512,0.1027514139422087,0.8651141136446355,6172,no,126345
healthcare,здравоохранению,5,0.6995976383686032,0.0504807961887839,0.9326993100147292,6515,no,403091
divorced,развода,7,0.7571225563324022,0.0947724040646326,0.8887510685349483,6564,no,65435
webster,уэбстера,2,0.6429999287911083,0.060671370571615,0.9137788188511284,7187,no,2169
espn,mlb,8,0.5845149917559186,0.1847183830233526,0.7598669154515599,5965,no,3767
cluster,кластерных,8,0.5284260250874183,0.0838075747451498,0.8631117685013215,6853,no,103673
admission,аккредитации,4,0.5783695718966877,0.009402265285402,0.9840035457798072,7083,no,191830
cream,шоколадно,0,0.7037533125677122,0.0,1.0,6322,no,438190
identifying,идентификацию,1,0.7108624750947183,0.0322790612685233,0.9565640464311962,6920,no,194199
gathering,сбора,0,0.6018649046770851,0.0,1.0,6244,yes,256458
philosophers,философы,0,0.8588687124062955,0.0,1.0,7075,yes,39041
rings,кольца —,3,0.5818729388946134,0.1167959056902324,0.8328308087651548,5849,no,321050
technically,не,7,0.6123584713370929,0.1034909767334175,0.8554291310660844,6143,no,114018
seoul,пхеньяне,3,0.708738119383134,0.0553921272442675,0.9275095738079356,6170,no,1115
formats,формат,3,0.7546588737869784,0.0563430082156528,0.9305266615701022,6415,no,163655
ace,авиатор,1,0.4413462192437444,0.0152621850926134,0.9665748922979291,5922,no,40444
arrow,стрела,0,0.6513483395443441,0.0,1.0,7025,yes,80144
nottingham,ноттингем,0,0.7798271400148343,0.0,1.0,6904,yes,1490
pablo,фернандо,1,0.7024339711806724,0.0947071641394996,0.8811914729485633,7466,no,1621
civilians,демонстрантов,9,0.6849638813313933,0.0684658982627236,0.9091276982712216,6285,no,102687
fac,дорабатываю,5,0.655804595817585,0.1152971817057283,0.8504773493376593,6773,no,4594
desired,требуемой,2,0.6543248992554558,0.0458860839259805,0.9344682031157304,6304,no,383727
dirty,грязным,2,0.6292852578810508,0.0181769071346666,0.9719259161124488,6917,no,231623
baden,вюртемберг,1,0.7527367767934738,0.0119790673498182,0.9843352698370748,7071,no,285
adoption,принятию,3,0.612774227400068,0.0654819462668441,0.9034554364425116,6837,no,212733
playwright,поэт,1,0.7637479295980194,0.1030230643503281,0.8811415413418098,6597,no,20874
criterion,критериях,7,0.6883866240112478,0.0850158432240908,0.890075546916737,5921,no,40529
tongue,рта,4,0.5373108483062036,0.072849606955932,0.8806058204400766,7304,no,212737
shirt,футболки,2,0.7342349648432425,0.0245756032767283,0.967612992874339,7387,no,275639
bet,монетки,3,0.4204124012120512,0.0190634190553736,0.9566223710697588,6970,no,398333
seeks,намеревается,5,0.7110728306783813,0.0732446293972793,0.9066135421870964,7499,no,185995
hostile,враждебным,0,0.766905064049644,0.0,1.0,7384,no,86068
counting,подсчёта,1,0.6586792951366391,0.0041765918475903,0.99369909518856,7455,no,139437
bedford,милфорд,7,0.6472585862710452,0.0274453584741325,0.9593223684433948,7588,no,1136
shelter,укрытии,6,0.6140104603938008,0.0532714113454816,0.9201665538932914,6762,no,188545
migration,миграционный,7,0.7319477602573548,0.1314394077294474,0.847763074779151,6192,no,119076
deceased,покойного,1,0.6761203312883417,0.0265889039136334,0.9621622961793136,6242,no,91387
investigate,расследовании,2,0.6891350182778511,0.1156301328244746,0.8563181660313068,5966,no,241373
fossil,ископаемый,6,0.7088496827757363,0.0846184240017687,0.8933562379143029,5972,no,100663
trilogy,дилогия,4,0.767367510323638,0.0608341383477303,0.926546707018366,7549,no,33748
nat,}},1,0.3250164293039643,0.0724515185341466,0.8177173305967901,6893,no,6165
rod,винт,4,0.4520164841257883,0.028173156178688,0.9413291045578908,6022,no,113157
julia,натали,9,0.6342703396385241,0.0509348938051635,0.925664762440333,5861,no,2553
consequence,следствие,7,0.632878982073123,0.1162322539165205,0.8448397937017094,6680,no,216076
arbitrary,произвольными,8,0.6435145204798285,0.0760495799315156,0.8943115979687685,7277,no,70229
guild,guild,5,0.522304822620658,0.194523293346723,0.7286332817955836,6118,no,38482
loyal,преданным,2,0.69176949857141,0.007580170411966,0.9891611153216314,7322,no,143758
bomber,истребителем,8,0.7811746306447445,0.0346338357473844,0.9575466090704466,6071,no,28362
prestigious,престижные,3,0.7687902151419517,0.041006443235084,0.9493620493356102,6079,no,139260
beast,чудовищем,1,0.6360503632208314,0.0032895750333992,0.9948547324567558,7145,no,93519
logan,гроув,5,0.6166026488108102,0.0913157492744686,0.8710080857886274,6984,no,2176
gathering,собравшихся,5,0.5482360176538734,0.0536288870232116,0.9108954740400008,6244,no,256458
prof,профессором,4,0.6333516035035498,0.0555928817957853,0.919307167729732,6959,no,7257
collecting,сбором,5,0.6812031234285111,0.0491467851361568,0.9327078917107782,6846,no,194650
tongue,нёбо,8,0.5165353060688875,0.093625149193248,0.8465565108557797,7304,no,212737
eugene,юджина,1,0.5340079570946972,0.0908770430065117,0.8545699720879955,5795,no,7147
openly,заявлял,2,0.6298865830317983,0.1127074109143798,0.8482247205967186,7539,no,116481
tribune,tribune»,1,0.6272799406511664,0.0091219073562248,0.9856664348402098,6674,no,3120
bassist,барабанщика,8,0.8038138838542304,0.0731001093485317,0.9166393626796312,7258,no,21674
crashed,приземлился,2,0.7777539357308159,0.0823707767601065,0.904233914496468,6775,no,68819
wrestlers,дзюдоистов,6,0.6433110821232693,0.0397455525966011,0.9418122150106903,6037,no,13621
joshua,авраам,8,0.5783527057521497,0.1179703014834768,0.8305810661752883,7045,no,3272
catalog,каталогам,4,0.6871734819995313,0.0512962061772249,0.9305371540653582,6166,no,110791
treasurer,председателем,3,0.6946359365914182,0.1027105172369452,0.8711845813776521,7530,no,24609
fraser,гордон,5,0.6370482394954625,0.0932563616935951,0.8723048416485967,6414,no,1085
georges,пьер,8,0.6816535608766099,0.083683380001494,0.8906581199314899,6855,no,1221
presenting,представлении,6,0.5748056240984688,0.0542237467679499,0.9137977505036644,6956,no,187621
carefully,тщательно,0,0.8051257769781442,0.0,1.0,6193,yes,542015
maya,цивилизации,9,0.4392835258939999,0.2791709759824182,0.6114284547549003,7137,no,5492
armament,вооружение —,7,0.7276360660603927,0.0491362411122362,0.9367430575748934,6981,no,5492
clothes,одежду,0,0.8439427512293219,0.0,1.0,6858,yes,638022
nurse,врача,8,0.6378687717961716,0.1485692368990921,0.8110858894707095,6485,no,203370
receiver,приёмник,3,0.5548622360561296,0.0340384333314464,0.9422000430618556,6284,no,169656
palomar,neat,7,0.6158341782988748,0.0480443319763688,0.9276308372198256,6321,no,150
notion,тезис,0,0.7186110720129482,0.0,1.0,6438,no,244484
alexandria,константинополь,4,0.5940404229211933,0.2083889888755835,0.7403024044084265,6543,no,7066
ahmed,али,2,0.7667037192947346,0.0337588739365457,0.9578257944568416,6038,no,1089
alberto,антонио,9,0.7173344193776281,0.1171283506836258,0.8596362175929935,7503,no,514
darwin,гексли,3,0.5387173688069318,0.2160720743707338,0.713731986683505,7311,no,2059
corridor,магистралью,4,0.6655524254244369,0.0140313147473527,0.979353074657428,7509,no,69410
brighton,манчестера,7,0.6626804705381603,0.0695794475999305,0.9049798495364196,6617,no,2657
satisfy,удовлетворяет,1,0.7801576481018333,0.0208007851388341,0.9740301315579208,6437,no,216025
hydrogen,водородного,2,0.8585763995876645,0.0327469649327999,0.9632602866296252,6156,no,100436
mentor,наставницей,5,0.6185005190331081,0.13558287419727,0.8202017503442773,7606,no,118604
oslo,стокгольма,3,0.7309569680541861,0.0962183474815294,0.8836784105202484,5892,no,818
viewing,панорамных,7,0.5623910565965411,0.1015074351298853,0.8471039829207601,7016,no,282840
permit,разрешено,0,0.7080379722482488,0.0,1.0,6676,no,353092
reserved,допускалось,3,0.5628756622976355,0.0290866694180783,0.9508639860009758,6839,no,142397
collaborated,сотрудничает,5,0.6971755190438056,0.1027384989043338,0.8715630722813578,6594,no,34939
prepare,подготавливают,8,0.6883602321174958,0.1205903716527609,0.8509298700183567,6047,no,566980
thermal,нагрева,1,0.7608337758462256,0.0100040877078455,0.987021800328126,6643,no,122186
paying,оплату,0,0.7398634276361877,0.0,1.0,6301,no,815788
assumption,исходя,5,0.5425154422310783,0.0803767375548041,0.8709620377921049,6224,no,131169
portraits,автопортреты,6,0.7716031143822658,0.0996727966245075,0.8856013400974967,6730,no,59414
interactions,взаимодействию,9,0.6717741885065438,0.1417426175599547,0.8257655938968169,6476,no,166569
naked,обнажённый,7,0.539494162022013,0.0625673602958291,0.89607812827009,6810,no,176179
speedway,гонок,6,0.601581987196186,0.0443569070189597,0.9313295616408792,6468,no,6178
ton,тонн,5,0.6090476383519641,0.0907304960921505,0.8703439109822652,7453,no,170083
vinyl,виниловый,2,0.7784399711271379,0.0173133896127533,0.9782427690953698,6287,no,112348
frontier,границам,5,0.517565694111334,0.0328782218526657,0.9402696243901876,5886,no,43612
clarify,формулировать,6,0.7600336829085736,0.0744298247787165,0.9108051771071471,6569,no,113296
pastor,священнослужителем,6,0.6782719160168702,0.0617939489141884,0.9165020954993716,6672,no,103447
sick,неизлечимо,6,0.6186021821660233,0.0629635622564924,0.9076192388309644,6598,no,422989
garcia,наварро,1,0.71378921706124,0.0082554216018388,0.9885666049440872,7011,no,1943
kerry,брендан,6,0.5565217286730065,0.117502623683623,0.8256700618118737,7023,no,2868
claire,люси,9,0.6796111185915107,0.0597766423808343,0.9191538654870024,6939,no,3036
moderate,умеренные,2,0.7931330894730939,0.0114965209238806,0.9857120334930146,5932,yes,202965
cream,шоколадного,6,0.6702370937669603,0.0335162188007519,0.9523750464797603,6322,no,438190
joke,нехороший,7,0.620913056714661,0.0854340030049984,0.8790481225491246,5926,no,178208
accounting,бухгалтерском,3,0.7479824349994337,0.0180020862854877,0.9764981069652824,6528,no,314871
tasmania,квинсленд,6,0.6700823303390494,0.1126176453421065,0.8561164573384592,6252,no,932
sin,богом,8,0.4613030941076144,0.0449026580419179,0.9112956384805092,6039,no,308951
consciousness,сознание,1,0.7947624147893848,0.0475601752365195,0.9435368636675684,6883,yes,246043
genres,жанрами,2,0.7698544143800752,0.1069961100689098,0.877976796403074,6922,no,63598
tan,ху,6,0.4991900610019417,0.0556380434809911,0.8997202141862614,6946,no,72754
lok,госсовета,9,0.4193080459964038,0.0646878022034356,0.8663463696144634,6842,no,1457
concerto,фортепианных,7,0.7629736404216593,0.0210742887849609,0.9731211728264036,6778,no,7740
plantation,фермерские,7,0.5745153464851095,0.1831566931900426,0.7582638878048474,7393,no,37245
cruiser,линкор,4,0.7699418285840989,0.0406861327054517,0.949809117562725,7545,no,19674
martha,джоанна,6,0.6567535150783805,0.051483064084058,0.9273080978887848,6707,no,2419
throwing,ударив,7,0.5906813821789378,0.0689164500835619,0.8955174703240454,6944,no,201749
ports,портами,4,0.7654447193644094,0.1078705246423035,0.8764815736555787,5821,no,129823
fringe,маргинальное,6,0.613270847473339,0.0300879811049425,0.9532329708268212,5847,no,46715
folklore,фольклор»,6,0.744479825759212,0.0830423626760231,0.8996493824134816,7543,no,23133
keyboard,клавиатуре,8,0.7099979858730188,0.0728722619523178,0.9069165520662676,5896,no,230620
sacrifice,жертвоприношения,1,0.6456289707639533,0.020630900778643,0.9690347540654428,7506,yes,189042
nadu,прадеш,0,0.7155092539431542,0.0,1.0,5867,no,616
reliability,достоверность,8,0.6795376711360486,0.0488015728137083,0.9329960959551497,6825,yes,167753
victories,одержавший,8,0.7141578923525729,0.1039521221296018,0.8729362551619678,6232,no,60590
bassist,гитарист,0,0.8769139932027621,0.0,1.0,7258,no,21674
voluntary,добровольным,2,0.698914652198205,0.0290989902844189,0.9600296085315276,7265,no,152096
corridor,автомагистралью,2,0.6686771620510034,0.0109065781207863,0.9839510902394026,7509,no,69410
apollo,аполлону,9,0.5926707797592135,0.1741541108053806,0.772889335038205,6807,no,2219
guild,гильдию,2,0.7019724922196489,0.0148556237477321,0.9792758913652764,6118,no,38482
biased,ненейтральна,9,0.738354465996393,0.038313077664862,0.9506699127862972,6818,no,58044
dorothy,элис,4,0.7146384973201034,0.0519848153550521,0.9321898845292748,6763,no,3052
tel,авив,1,0.7712778736155157,0.0383996164978566,0.9525741829719389,6603,no,19444
rosa,лусия,6,0.5754769318350961,0.030516953521773,0.949641482762154,6641,no,8319
permit,запрещается,3,0.6688381890594435,0.0391997831888053,0.9446360439337266,6676,no,353092
jeffrey,ральф,9,0.6019790133340904,0.0548711977427786,0.9164631497144222,7112,no,2050
footnotes,сноской,9,0.61060123806083,0.0777794580597804,0.8870109831694746,6318,no,15097
problematic,очевидные,2,0.7461960029957966,0.0070264047488096,0.9906715404685728,6307,no,94165
skull,черепом,2,0.7875406664766944,0.045234081944133,0.9456826926730074,6961,no,71525
researcher,исследователем,1,0.7545790121616153,0.0025511743298426,0.9966304680815002,7069,no,108541
strings,струнные,3,0.678050391069748,0.0210893873015893,0.9698352347355808,5912,no,127712
preparing,подготавливая,2,0.7143369583984247,0.0249213637825709,0.9662886936341188,7153,no,335680
yankees,брюинз»,9,0.7149277159306738,0.0559619680662243,0.927405996956564,6455,no,3076
collapsed,рухнул,4,0.6489954502429576,0.0862150964607801,0.8827341407882148,6352,yes,75699
airborne,десантно,9,0.6474934903408497,0.0854719207034441,0.8833888756337521,7460,no,39027
investigations,следственные,8,0.6554353974185113,0.0737127710391474,0.8989056350575914,6571,no,124155
sanctuary,святилищем,5,0.5355334839574508,0.0286091087602085,0.9492874512055736,6481,no,64770
arsenal,арсенал»,2,0.7190930360897825,0.0283539985961959,0.9620655413957082,5869,no,45030
winston,черчилля,4,0.5885722615377839,0.1026265027104279,0.8515238915074588,7332,no,2808
shelter,убежищем,3,0.6488566870503067,0.0184251846889756,0.9723877038035664,6762,no,188545
ist,im,6,0.5535736710262178,0.0224605541923172,0.9610082991443846,7165,no,13938
secular,светские,0,0.7561196914781633,0.0,1.0,7098,no,99134
leon,леоном,5,0.4854211023402649,0.1527916389184489,0.7605945023643591,5909,no,2590
discusses,затрагивается,8,0.6490854113643927,0.0654649609375914,0.9083830007299688,7113,no,126888
uganda,уганда,4,0.7665207773123743,0.0304601419478096,0.9617805882026824,5800,yes,2343
napoleon,наполеоном,2,0.8260357748844243,0.0410230808340286,0.9526870862762408,6259,no,1387
evangelical,евангелическое,3,0.7861662536970743,0.0302172634441921,0.9629864361421652,7138,no,36492
boxers,атлеты,7,0.6659465218018615,0.0844589734428187,0.8874488873308695,6906,no,17662
browser,firefox,5,0.7751921528861909,0.0735561537695295,0.9133357283982584,6336,no,329222
bailey,паркер,1,0.6572990888121815,0.0022530201144548,0.9965840149944764,5945,no,9459
transported,доставлена,3,0.7574916380113996,0.0337470729966417,0.957349062265106,7598,no,85046
vicinity,вблизи,0,0.779694343089552,0.0,1.0,7561,no,78374
explore,заинтересовать,6,0.5907667997655445,0.1615530548789391,0.7852601471547196,7017,no,559188
lithuanian,литовского,2,0.7601267135384961,0.0430933651541177,0.9463492431311478,6145,no,294
throwing,бросались,4,0.6192427612672102,0.0403550709952895,0.9388186724979573,6944,no,201749
planes,бомбардировщики,7,0.6952236748754934,0.0604989302739739,0.9199455860368124,7249,no,109896
burma,таиланда,7,0.6715590126170704,0.1097518183163436,0.8595286101624553,6660,no,574
eurovision,конкурсе,8,0.633251366717152,0.2126473368959671,0.748613709906779,5878,no,344
varies,варьирует,3,0.7706553499657209,0.0488744761168261,0.9403627853906767,6565,no,141788
twentieth,xix,2,0.7296729977764131,0.0208139630355197,0.9722660564108914,6162,no,52032
deceased,покойных,7,0.6098973717222957,0.0928118634796794,0.8679228067167737,6242,no,91387
indo,индоевропейской,8,0.600983827464023,0.1414930684743091,0.8094310149604156,6639,no,476
née,урождённой,3,0.8299156119506288,0.0363876405357732,0.9579966479043728,6088,no,0
jungle,джунглях,2,0.6814000051414109,0.0223760637262822,0.968205705314358,7212,yes,76476
arsenal,арсеналом»,7,0.6685496905311148,0.0788973441548636,0.8944442341817432,5869,no,45030
carpenter,джонс,4,0.5346529316367632,0.0509202000237813,0.913042116738888,7229,no,23924
julius,вильгельм,2,0.5689730293434007,0.1031159646860412,0.8465739424360755,6696,no,862
emmy,сериале»,5,0.6682968152885973,0.1628616973160244,0.8040545878479176,6638,no,950
canvas,полотне,6,0.6103398366520664,0.1012357146632861,0.8577301953725768,7288,no,116161
rhine,эльбы,5,0.6912782023799051,0.0242334389432906,0.9661313142320428,6740,no,291
leipzig,гейдельберге,8,0.7196675467395838,0.0794535169375663,0.9005738672786805,7354,no,190
della,пьетро,5,0.6651963722225269,0.0784048043697943,0.8945606773659266,7070,no,11238
diet,диеты,1,0.6546384955331028,0.0095083858111869,0.985683308800696,5845,yes,1259119
observatory,астрономической,8,0.7106185468966733,0.1326107123855685,0.8427346881932832,6306,no,13249
nowhere,ничего,9,0.5795808891925174,0.0323148354552746,0.9471889831002248,7523,no,168454
romans,римлянами,2,0.8075813099632583,0.0331706510065223,0.9605464482434736,7221,no,2089
tenor,тенором,6,0.7168045499979541,0.0691627783915962,0.912002985501559,6826,no,22287
marina,марина,0,0.6917166013809903,0.0,1.0,7435,yes,28908
kenny,стив,9,0.6859872833685684,0.0352683726504884,0.9511014265799302,6362,no,3023
sleeping,спит,5,0.5833365264023772,0.0229233059160763,0.9621889746044806,7369,yes,299619
rotation,вращательное,8,0.607203974324787,0.1353759566607323,0.8176951045780791,6689,no,112783
armour,брони,1,0.7020403876966794,0.0045863075025182,0.9935095750929346,7550,no,27782
settings,воспроизведения,9,0.5355677362680786,0.0755061537322832,0.8764369498224863,6760,no,394666
hearts,сердцем»,4,0.5274795553313052,0.0979991213024017,0.8433214033293224,6230,no,273272
canvas,холсте,0,0.7115755513153526,0.0,1.0,7288,no,116161
alto,струнные,8,0.4780854966767067,0.1270032233984515,0.7901080962430164,7370,no,8160
seoul,тайбэе,8,0.6832576237184055,0.0808726229089961,0.8941638244711042,6170,no,1115
itv,телеканалом,6,0.677572528844665,0.1022254078301189,0.8689078246782381,7156,no,1084
atlas,атлас»,1,0.5832043222577902,0.0733191568690737,0.8883221100232641,6055,no,12107
castles,замка,5,0.6755025299655327,0.1249371205756006,0.8439143781906137,7320,no,28192
slovakia,словении,5,0.753434465802777,0.1151097094821428,0.8674682154832459,6013,no,576
quiet,спокойное,2,0.6676312148452725,0.0043997138901538,0.9934531080311544,6664,no,424884
pale,коричнево,9,0.7101386130195173,0.0261080365159122,0.9645390080452164,6234,no,104942
crop,зерновых,4,0.6374986862033287,0.0131382811593565,0.9798070478340452,6843,no,180772
treasure,сокровищницу,6,0.6499388220284001,0.1969152162691914,0.767474431998878,6831,no,139897
layers,слоёв,6,0.6707436591288529,0.0714111892838605,0.9037785855113774,7181,no,219864
rainbow,голубых,6,0.4930324179004919,0.0906197592060215,0.844736706619902,7159,no,52785
garage,гаражный,4,0.620490965269039,0.1116503029682854,0.8475016942603297,7403,no,249509
equations,интегралов,8,0.7776521279842221,0.1013834485200568,0.8846651361674855,7162,no,45463
portions,значительная,9,0.5599915823179786,0.0895407905820175,0.8621457616003945,6006,no,142431
hood,колпак,2,0.4521586850126707,0.0280845430020811,0.941520168606691,5914,no,85302
distribute,получать,8,0.5833719127452801,0.1152583998450642,0.8350223318857791,7484,no,146207
thomson,гамильтон,4,0.5674565703944476,0.0643275705630948,0.8981810932043991,7372,no,1601
syracuse,питтсбург,3,0.6364959737246811,0.050476485445924,0.9265232764835066,6690,no,1938
walt,уолта,0,0.6845099311800135,0.0,1.0,6750,no,4780
monarch,короля,8,0.611465511295028,0.2001267164527043,0.7534146956925889,6316,no,21965
fiji,науру,9,0.6789474385073881,0.1574113468669098,0.8117896892821386,7171,no,784
grain,зерна,0,0.7757740312629049,0.0,1.0,6518,yes,179534
pleasant,приятно,9,0.4747178544977117,0.0727474736001069,0.8671194870862967,7519,no,250768
raiders,дакс»,9,0.5169177959161845,0.0430339843872505,0.9231469817563028,6615,no,8322
spite,вызывало,5,0.6022093812715903,0.1877619693111971,0.7623180015671719,7412,no,180504
diploma,диплом,0,0.7719481836848395,0.0,1.0,7223,yes,80053
syracuse,миннеаполис,9,0.6219630806807876,0.0650093784898175,0.9053682900646344,6690,no,1938
magnitude,максимуме,6,0.585785570757523,0.0652986514788771,0.8997078269619502,6194,no,103281
algorithm,алгоритмам,7,0.7806084390835419,0.0521895280151361,0.9373323061811074,6024,no,99003
ceiling,потолка,5,0.7053376918184273,0.0689168913665279,0.9109893659485578,7158,no,199124
manufacture,изготовление,5,0.7617681309879643,0.0222859292606421,0.9715760297783858,7252,yes,157456
winnipeg,эдмонтон,6,0.7034284255771686,0.047105592461639,0.937237231984862,6384,no,3031
jackie,чарли,6,0.667112089949305,0.0773117930047997,0.8961454693017068,7169,no,3044
lang,ху,4,0.4092213102252457,0.0918383928065376,0.8167116767705581,6478,no,12310
drove,оторвался,7,0.6381495222481226,0.0342666298645234,0.949039549753732,6604,no,210245
spots,бледнее,4,0.5804058796594205,0.0643864551535211,0.9001438886952648,6070,no,340056
provider,провайдер,0,0.7004403456515165,0.0,1.0,7291,yes,657989
liked,нравилась,2,0.7668577407722004,0.0278979789278326,0.964897416607002,7205,no,405357
accomplished,успешную,5,0.5336390404516729,0.0179147229462763,0.967519534567384,6608,no,293551
papua,гвинеей,8,0.6975261286752823,0.1122528504864845,0.8613784089546486,7315,no,513
shots,выстрел,2,0.6117045804853465,0.035391117635953,0.9453077531828702,5961,no,354211
shoes,обуви,1,0.7280874447440879,0.0472378675886445,0.9390734871707987,7408,yes,1042624
feeding,кормление,8,0.6270946187305273,0.0542568086217236,0.9203688339913412,7053,yes,225102
delay,задержками,8,0.5984218607997842,0.1438795289469934,0.8061710096001905,6215,no,283570
nationals,спортсменов,6,0.5136025906871505,0.046763370693888,0.9165485166539412,7364,no,36877
tang,цзинь,0,0.792097182224133,0.0,1.0,5974,no,9674
disappeared,исчезла,1,0.7593687408299767,0.076875488820016,0.90807053000271,6499,yes,133595
